COUNTRY,COUNTRY_GRP,AGE_GRP_4,SEX,YEAR,VALUE
ALB,,GTE65,FEMALE,1987,27.23
ALB,,GTE65,FEMALE,1988,21.26
ALB,,GTE65,FEMALE,1989,19.59
ALB,,GTE65,FEMALE,1992,24.38
ALB,,GTE65,FEMALE,1993,18.87
ALB,,GTE65,FEMALE,1994,16.8
ALB,,GTE65,FEMALE,1995,24.24
ALB,,GTE65,FEMALE,1996,22.41
ALB,,GTE65,FEMALE,1997,25.01
ALB,,GTE65,FEMALE,1998,18.91
ALB,,GTE65,FEMALE,1999,22.6
ALB,,GTE65,FEMALE,2000,40.49
ALB,,GTE65,FEMALE,2001,36.68
ALB,,GTE65,FEMALE,2002,50.75
ALB,,GTE65,FEMALE,2003,50.02
ALB,,GTE65,FEMALE,2004,48.54
ALB,,GTE65,FEMALE,2005,45.75
ALB,,GTE65,FEMALE,2006,38.67
ALB,,GTE65,FEMALE,2007,20.6
ALB,,GTE65,FEMALE,2008,10.02
ALB,,GTE65,FEMALE,2009,3.71
ARM,,GTE65,FEMALE,1981,50.91
ARM,,GTE65,FEMALE,1982,52.05
ARM,,GTE65,FEMALE,1985,74.63
ARM,,GTE65,FEMALE,1986,79.28
ARM,,GTE65,FEMALE,1987,73.99
ARM,,GTE65,FEMALE,1988,135.48
ARM,,GTE65,FEMALE,1989,148.96
ARM,,GTE65,FEMALE,1990,139.26
ARM,,GTE65,FEMALE,1991,158.21
ARM,,GTE65,FEMALE,1992,170.53
ARM,,GTE65,FEMALE,1993,194.22
ARM,,GTE65,FEMALE,1994,160.57
ARM,,GTE65,FEMALE,1995,227.66
ARM,,GTE65,FEMALE,1996,259.19
ARM,,GTE65,FEMALE,1997,297.05
ARM,,GTE65,FEMALE,1998,294.16
ARM,,GTE65,FEMALE,1999,283.73
ARM,,GTE65,FEMALE,2000,294.32
ARM,,GTE65,FEMALE,2001,304.75
ARM,,GTE65,FEMALE,2002,408.39
ARM,,GTE65,FEMALE,2003,464.47
ARM,,GTE65,FEMALE,2008,328.49
ARM,,GTE65,FEMALE,2012,310.82
ARM,,GTE65,FEMALE,2013,296.66
ARM,,GTE65,FEMALE,2014,274.23
ARM,,GTE65,FEMALE,2015,298.29
ARM,,GTE65,FEMALE,2016,261.98
AUT,,GTE65,FEMALE,1969,112.53
AUT,,GTE65,FEMALE,1970,129.19
AUT,,GTE65,FEMALE,1971,120.49
AUT,,GTE65,FEMALE,1972,112.74
AUT,,GTE65,FEMALE,1973,100.96
AUT,,GTE65,FEMALE,1974,97.6
AUT,,GTE65,FEMALE,1975,98.51
AUT,,GTE65,FEMALE,1976,90.66
AUT,,GTE65,FEMALE,1977,102.62
AUT,,GTE65,FEMALE,1978,103.22
AUT,,GTE65,FEMALE,1979,95.28
AUT,,GTE65,FEMALE,1980,84.72
AUT,,GTE65,FEMALE,1981,91.46
AUT,,GTE65,FEMALE,1982,86.01
AUT,,GTE65,FEMALE,1983,87.49
AUT,,GTE65,FEMALE,1984,82.41
AUT,,GTE65,FEMALE,1985,91.03
AUT,,GTE65,FEMALE,1986,99.89
AUT,,GTE65,FEMALE,1987,102.43
AUT,,GTE65,FEMALE,1988,103.65
AUT,,GTE65,FEMALE,1989,122.95
AUT,,GTE65,FEMALE,1990,144.43
AUT,,GTE65,FEMALE,1991,130.13
AUT,,GTE65,FEMALE,1992,110.15
AUT,,GTE65,FEMALE,1993,106.18
AUT,,GTE65,FEMALE,1994,105.71
AUT,,GTE65,FEMALE,1995,112.44
AUT,,GTE65,FEMALE,1996,105
AUT,,GTE65,FEMALE,1997,96.48
AUT,,GTE65,FEMALE,1998,88.44
AUT,,GTE65,FEMALE,1999,94.02
AUT,,GTE65,FEMALE,2000,80.1
AUT,,GTE65,FEMALE,2001,83.67
AUT,,GTE65,FEMALE,2002,108.68
AUT,,GTE65,FEMALE,2003,157.41
AUT,,GTE65,FEMALE,2004,196.3
AUT,,GTE65,FEMALE,2005,193.58
AUT,,GTE65,FEMALE,2006,185.53
AUT,,GTE65,FEMALE,2007,155.97
AUT,,GTE65,FEMALE,2008,163.83
AUT,,GTE65,FEMALE,2009,149.06
AUT,,GTE65,FEMALE,2010,131.98
AUT,,GTE65,FEMALE,2011,121.76
AUT,,GTE65,FEMALE,2012,125.51
AUT,,GTE65,FEMALE,2013,119.53
AUT,,GTE65,FEMALE,2014,122.74
AUT,,GTE65,FEMALE,2015,136.46
AUT,,GTE65,FEMALE,2016,126.86
AUT,,GTE65,FEMALE,2017,121.23
AZE,,GTE65,FEMALE,1981,54.21
AZE,,GTE65,FEMALE,1982,40.26
AZE,,GTE65,FEMALE,1985,43.03
AZE,,GTE65,FEMALE,1986,47.98
AZE,,GTE65,FEMALE,1987,46.96
AZE,,GTE65,FEMALE,1988,42.96
AZE,,GTE65,FEMALE,1989,54.29
AZE,,GTE65,FEMALE,1990,70.09
AZE,,GTE65,FEMALE,1991,86.13
AZE,,GTE65,FEMALE,1992,89.36
AZE,,GTE65,FEMALE,1993,89.16
AZE,,GTE65,FEMALE,1994,97.55
AZE,,GTE65,FEMALE,1995,82.64
AZE,,GTE65,FEMALE,1996,95.02
AZE,,GTE65,FEMALE,1997,109.68
AZE,,GTE65,FEMALE,1998,116.55
AZE,,GTE65,FEMALE,1999,129.1
AZE,,GTE65,FEMALE,2000,122.41
AZE,,GTE65,FEMALE,2001,144.62
AZE,,GTE65,FEMALE,2002,161.86
AZE,,GTE65,FEMALE,2003,145.51
AZE,,GTE65,FEMALE,2004,149.01
AZE,,GTE65,FEMALE,2007,91.08
BEL,,GTE65,FEMALE,1968,281.62
BEL,,GTE65,FEMALE,1969,276.78
BEL,,GTE65,FEMALE,1970,277.76
BEL,,GTE65,FEMALE,1971,274.28
BEL,,GTE65,FEMALE,1972,251.22
BEL,,GTE65,FEMALE,1973,240.92
BEL,,GTE65,FEMALE,1974,240.7
BEL,,GTE65,FEMALE,1975,248.37
BEL,,GTE65,FEMALE,1976,235.91
BEL,,GTE65,FEMALE,1977,213.19
BEL,,GTE65,FEMALE,1978,238.59
BEL,,GTE65,FEMALE,1979,184.98
BEL,,GTE65,FEMALE,1980,188.2
BEL,,GTE65,FEMALE,1981,165.41
BEL,,GTE65,FEMALE,1982,148.86
BEL,,GTE65,FEMALE,1983,149.77
BEL,,GTE65,FEMALE,1984,143.32
BEL,,GTE65,FEMALE,1985,148.69
BEL,,GTE65,FEMALE,1986,125.25
BEL,,GTE65,FEMALE,1987,123.9
BEL,,GTE65,FEMALE,1988,110.6
BEL,,GTE65,FEMALE,1989,105.51
BEL,,GTE65,FEMALE,1990,96.38
BEL,,GTE65,FEMALE,1991,86.75
BEL,,GTE65,FEMALE,1992,85.38
BEL,,GTE65,FEMALE,1993,97.47
BEL,,GTE65,FEMALE,1994,86.74
BEL,,GTE65,FEMALE,1995,85.61
BEL,,GTE65,FEMALE,1996,80.75
BEL,,GTE65,FEMALE,1997,86.67
BEL,,GTE65,FEMALE,1998,79.39
BEL,,GTE65,FEMALE,1999,113.26
BEL,,GTE65,FEMALE,2000,72.87
BEL,,GTE65,FEMALE,2001,67.48
BEL,,GTE65,FEMALE,2002,74.35
BEL,,GTE65,FEMALE,2003,73.15
BEL,,GTE65,FEMALE,2004,76.14
BEL,,GTE65,FEMALE,2005,70.65
BEL,,GTE65,FEMALE,2006,61.89
BEL,,GTE65,FEMALE,2007,63.05
BEL,,GTE65,FEMALE,2008,63.8
BEL,,GTE65,FEMALE,2009,64.53
BEL,,GTE65,FEMALE,2010,57.28
BEL,,GTE65,FEMALE,2011,52.64
BEL,,GTE65,FEMALE,2012,56.46
BEL,,GTE65,FEMALE,2013,50.01
BEL,,GTE65,FEMALE,2014,48.84
BEL,,GTE65,FEMALE,2015,45.91
BEL,,GTE65,FEMALE,2016,40.91
BGR,,GTE65,FEMALE,1968,69.17
BGR,,GTE65,FEMALE,1969,60.18
BGR,,GTE65,FEMALE,1970,51.47
BGR,,GTE65,FEMALE,1971,54.46
BGR,,GTE65,FEMALE,1972,47.99
BGR,,GTE65,FEMALE,1973,54.2
BGR,,GTE65,FEMALE,1974,54.49
BGR,,GTE65,FEMALE,1975,59.79
BGR,,GTE65,FEMALE,1976,60.15
BGR,,GTE65,FEMALE,1977,63.88
BGR,,GTE65,FEMALE,1978,71.23
BGR,,GTE65,FEMALE,1979,70.49
BGR,,GTE65,FEMALE,1980,75.53
BGR,,GTE65,FEMALE,1981,77.98
BGR,,GTE65,FEMALE,1982,86.62
BGR,,GTE65,FEMALE,1983,91.12
BGR,,GTE65,FEMALE,1984,95.6
BGR,,GTE65,FEMALE,1985,91.12
BGR,,GTE65,FEMALE,1986,107.61
BGR,,GTE65,FEMALE,1987,103.5
BGR,,GTE65,FEMALE,1988,111.22
BGR,,GTE65,FEMALE,1989,110.39
BGR,,GTE65,FEMALE,1990,112.2
BGR,,GTE65,FEMALE,1991,120.89
BGR,,GTE65,FEMALE,1992,113.96
BGR,,GTE65,FEMALE,1993,103.98
BGR,,GTE65,FEMALE,1994,107.87
BGR,,GTE65,FEMALE,1995,136.65
BGR,,GTE65,FEMALE,1996,124.76
BGR,,GTE65,FEMALE,1997,140.49
BGR,,GTE65,FEMALE,1998,126.63
BGR,,GTE65,FEMALE,1999,120.38
BGR,,GTE65,FEMALE,2000,125.59
BGR,,GTE65,FEMALE,2001,116.64
BGR,,GTE65,FEMALE,2002,109.92
BGR,,GTE65,FEMALE,2003,114.36
BGR,,GTE65,FEMALE,2004,109.25
BGR,,GTE65,FEMALE,2005,105.5
BGR,,GTE65,FEMALE,2006,119.1
BGR,,GTE65,FEMALE,2007,117.52
BGR,,GTE65,FEMALE,2008,118.33
BGR,,GTE65,FEMALE,2009,109.05
BGR,,GTE65,FEMALE,2010,93.82
BGR,,GTE65,FEMALE,2011,89.18
BGR,,GTE65,FEMALE,2012,91.01
BGR,,GTE65,FEMALE,2013,73.31
BGR,,GTE65,FEMALE,2014,78.06
BGR,,GTE65,FEMALE,2015,89.34
BIH,,GTE65,FEMALE,1985,137.35
BIH,,GTE65,FEMALE,1986,132.93
BIH,,GTE65,FEMALE,1987,144.75
BIH,,GTE65,FEMALE,1988,139.23
BIH,,GTE65,FEMALE,1989,133.71
BIH,,GTE65,FEMALE,1990,132.22
BIH,,GTE65,FEMALE,1991,186.55
BIH,,GTE65,FEMALE,2011,319.58
BIH,,GTE65,FEMALE,2014,338.34
BIH,,GTE65,FEMALE,2016,335.89
BLR,,GTE65,FEMALE,1981,10.32
BLR,,GTE65,FEMALE,1982,13.73
BLR,,GTE65,FEMALE,1985,13.51
BLR,,GTE65,FEMALE,1986,16.59
BLR,,GTE65,FEMALE,1987,15.37
BLR,,GTE65,FEMALE,1988,21.66
BLR,,GTE65,FEMALE,1989,24.95
BLR,,GTE65,FEMALE,1990,34.74
BLR,,GTE65,FEMALE,1991,36.82
BLR,,GTE65,FEMALE,1992,40.6
BLR,,GTE65,FEMALE,1993,37.16
BLR,,GTE65,FEMALE,1994,35.68
BLR,,GTE65,FEMALE,1995,33.52
BLR,,GTE65,FEMALE,1996,29.46059997
BLR,,GTE65,FEMALE,1997,37.33
BLR,,GTE65,FEMALE,1998,33.92
BLR,,GTE65,FEMALE,1999,31.3
BLR,,GTE65,FEMALE,2000,29.09
BLR,,GTE65,FEMALE,2001,31.79
BLR,,GTE65,FEMALE,2002,31.12
BLR,,GTE65,FEMALE,2003,26.19
BLR,,GTE65,FEMALE,2004,20.27901962
BLR,,GTE65,FEMALE,2005,22.57008135
BLR,,GTE65,FEMALE,2007,17.59
BLR,,GTE65,FEMALE,2008,14.06
BLR,,GTE65,FEMALE,2009,12.91
BLR,,GTE65,FEMALE,2010,12.15
BLR,,GTE65,FEMALE,2011,10.54
BLR,,GTE65,FEMALE,2013,6.96
BLR,,GTE65,FEMALE,2014,6.27
BLR,,GTE65,FEMALE,2018,9.93
,CARINFONET,GTE65,FEMALE,1981,21.27475207
,CARINFONET,GTE65,FEMALE,1982,20.82495169
,CARINFONET,GTE65,FEMALE,1985,32.86767005
,CARINFONET,GTE65,FEMALE,1986,27.62367717
,CARINFONET,GTE65,FEMALE,1987,35.38885766
,CARINFONET,GTE65,FEMALE,1988,42.23798584
,CARINFONET,GTE65,FEMALE,1989,51.95347522
,CARINFONET,GTE65,FEMALE,1990,52.35434051
,CARINFONET,GTE65,FEMALE,1991,59.44766838
,CARINFONET,GTE65,FEMALE,1992,67.38649133
,CARINFONET,GTE65,FEMALE,1993,78.5516582
,CARINFONET,GTE65,FEMALE,1994,86.06949732
,CARINFONET,GTE65,FEMALE,1995,86.7734503
,CARINFONET,GTE65,FEMALE,1996,86.65581367
,CARINFONET,GTE65,FEMALE,1997,81.23207516
,CARINFONET,GTE65,FEMALE,1998,78.53428012
,CARINFONET,GTE65,FEMALE,1999,75.62743634
,CARINFONET,GTE65,FEMALE,2000,84.11904922
,CARINFONET,GTE65,FEMALE,2001,76.21023254
,CARINFONET,GTE65,FEMALE,2002,89.56588855
,CARINFONET,GTE65,FEMALE,2003,88.27871692
,CARINFONET,GTE65,FEMALE,2004,95.30148752
,CARINFONET,GTE65,FEMALE,2005,96.69666058
,CARINFONET,GTE65,FEMALE,2006,93.43372962
,CARINFONET,GTE65,FEMALE,2007,93.72412966
,CARINFONET,GTE65,FEMALE,2008,94.41633938
,CARINFONET,GTE65,FEMALE,2009,90.66957733
,CARINFONET,GTE65,FEMALE,2010,95.95097219
,CARINFONET,GTE65,FEMALE,2011,97.08638258
,CARINFONET,GTE65,FEMALE,2012,106.4193942
,CARINFONET,GTE65,FEMALE,2013,131.0531294
,CARINFONET,GTE65,FEMALE,2014,143.5953735
,CARINFONET,GTE65,FEMALE,2015,177.7358827
CHE,,GTE65,FEMALE,1969,216.47
CHE,,GTE65,FEMALE,1970,214.09
CHE,,GTE65,FEMALE,1971,206.83
CHE,,GTE65,FEMALE,1972,195.49
CHE,,GTE65,FEMALE,1973,208.85
CHE,,GTE65,FEMALE,1974,217.67
CHE,,GTE65,FEMALE,1975,144.02
CHE,,GTE65,FEMALE,1976,126.93
CHE,,GTE65,FEMALE,1977,133.69
CHE,,GTE65,FEMALE,1978,125.52
CHE,,GTE65,FEMALE,1979,117.18
CHE,,GTE65,FEMALE,1980,129.37
CHE,,GTE65,FEMALE,1981,137.6
CHE,,GTE65,FEMALE,1982,122.51
CHE,,GTE65,FEMALE,1983,131.45
CHE,,GTE65,FEMALE,1984,115.83
CHE,,GTE65,FEMALE,1985,120.27
CHE,,GTE65,FEMALE,1986,117.53
CHE,,GTE65,FEMALE,1987,106.83
CHE,,GTE65,FEMALE,1988,107.53
CHE,,GTE65,FEMALE,1989,100.91
CHE,,GTE65,FEMALE,1990,107.33
CHE,,GTE65,FEMALE,1991,109.23
CHE,,GTE65,FEMALE,1992,108.32
CHE,,GTE65,FEMALE,1993,101.48
CHE,,GTE65,FEMALE,1994,93.42
CHE,,GTE65,FEMALE,1995,124.83
CHE,,GTE65,FEMALE,1996,132.5
CHE,,GTE65,FEMALE,1997,115.21
CHE,,GTE65,FEMALE,1998,107.46
CHE,,GTE65,FEMALE,1999,106.26
CHE,,GTE65,FEMALE,2000,98.04
CHE,,GTE65,FEMALE,2001,99.5
CHE,,GTE65,FEMALE,2002,92.49
CHE,,GTE65,FEMALE,2003,105.87
CHE,,GTE65,FEMALE,2004,90.19
CHE,,GTE65,FEMALE,2005,77.18
CHE,,GTE65,FEMALE,2006,73.96
CHE,,GTE65,FEMALE,2007,71.72
CHE,,GTE65,FEMALE,2008,76.44
CHE,,GTE65,FEMALE,2009,65.23
CHE,,GTE65,FEMALE,2010,58.3
CHE,,GTE65,FEMALE,2011,54.05
CHE,,GTE65,FEMALE,2012,52.05
CHE,,GTE65,FEMALE,2013,55.96
,CIS,GTE65,FEMALE,1981,15.19022096
,CIS,GTE65,FEMALE,1982,15.58817399
,CIS,GTE65,FEMALE,1985,20.61747082
,CIS,GTE65,FEMALE,1986,19.21866085
,CIS,GTE65,FEMALE,1987,21.79660812
,CIS,GTE65,FEMALE,1988,26.80508945
,CIS,GTE65,FEMALE,1989,33.01678329
,CIS,GTE65,FEMALE,1990,36.24698978
,CIS,GTE65,FEMALE,1991,40.53171079
,CIS,GTE65,FEMALE,1992,42.72436426
,CIS,GTE65,FEMALE,1993,46.75403306
,CIS,GTE65,FEMALE,1994,51.88000996
,CIS,GTE65,FEMALE,1995,52.85478616
,CIS,GTE65,FEMALE,1996,51.54387154
,CIS,GTE65,FEMALE,1997,48.71509322
,CIS,GTE65,FEMALE,1998,48.75408432
,CIS,GTE65,FEMALE,1999,44.42538232
,CIS,GTE65,FEMALE,2000,42.5832688
,CIS,GTE65,FEMALE,2001,41.92656959
,CIS,GTE65,FEMALE,2002,43.26320032
,CIS,GTE65,FEMALE,2003,43.32969922
,CIS,GTE65,FEMALE,2004,42.49451408
,CIS,GTE65,FEMALE,2005,42.79599324
,CIS,GTE65,FEMALE,2006,41.6726633
,CIS,GTE65,FEMALE,2007,40.0038964
,CIS,GTE65,FEMALE,2008,38.51395459
,CIS,GTE65,FEMALE,2009,37.50879725
,CIS,GTE65,FEMALE,2010,37.47953134
,CIS,GTE65,FEMALE,2011,37.01232479
,CIS,GTE65,FEMALE,2012,42.66458363
,CIS,GTE65,FEMALE,2013,50.57508656
,CIS,GTE65,FEMALE,2014,70.71945617
,CIS,GTE65,FEMALE,2015,74.15499559
CYP,,GTE65,FEMALE,2004,304.07
CYP,,GTE65,FEMALE,2005,296.33
CYP,,GTE65,FEMALE,2006,278.37
CYP,,GTE65,FEMALE,2007,274.47
CYP,,GTE65,FEMALE,2008,242.39
CYP,,GTE65,FEMALE,2009,228.57
CYP,,GTE65,FEMALE,2010,220.62
CYP,,GTE65,FEMALE,2011,264.88
CYP,,GTE65,FEMALE,2012,231.32
CYP,,GTE65,FEMALE,2013,243.52
CYP,,GTE65,FEMALE,2014,250.24
CYP,,GTE65,FEMALE,2015,230.08
CYP,,GTE65,FEMALE,2016,152.1
CZE,,GTE65,FEMALE,1986,131.9
CZE,,GTE65,FEMALE,1987,120.34
CZE,,GTE65,FEMALE,1988,120.29
CZE,,GTE65,FEMALE,1989,126.72
CZE,,GTE65,FEMALE,1990,132.91
CZE,,GTE65,FEMALE,1991,99.76
CZE,,GTE65,FEMALE,1992,85.83
CZE,,GTE65,FEMALE,1993,89.9
CZE,,GTE65,FEMALE,1994,78.29
CZE,,GTE65,FEMALE,1995,47.33
CZE,,GTE65,FEMALE,1996,45.77
CZE,,GTE65,FEMALE,1997,53.78
CZE,,GTE65,FEMALE,1998,78.82
CZE,,GTE65,FEMALE,1999,64.1
CZE,,GTE65,FEMALE,2000,76.01
CZE,,GTE65,FEMALE,2001,64.34
CZE,,GTE65,FEMALE,2002,67.15
CZE,,GTE65,FEMALE,2003,77.09
CZE,,GTE65,FEMALE,2004,70.53
CZE,,GTE65,FEMALE,2005,69.05
CZE,,GTE65,FEMALE,2006,70.45
CZE,,GTE65,FEMALE,2007,117.12
CZE,,GTE65,FEMALE,2008,89.82
CZE,,GTE65,FEMALE,2009,85.5
CZE,,GTE65,FEMALE,2010,84.61
CZE,,GTE65,FEMALE,2011,106.31
CZE,,GTE65,FEMALE,2012,91.29
CZE,,GTE65,FEMALE,2013,152.66
CZE,,GTE65,FEMALE,2014,139.48
CZE,,GTE65,FEMALE,2015,146.69
CZE,,GTE65,FEMALE,2016,145.56
CZE,,GTE65,FEMALE,2017,137.69
DEU,,GTE65,FEMALE,1990,128.93
DEU,,GTE65,FEMALE,1991,130.89
DEU,,GTE65,FEMALE,1992,128.26
DEU,,GTE65,FEMALE,1993,152.73
DEU,,GTE65,FEMALE,1994,141.69
DEU,,GTE65,FEMALE,1995,142.26
DEU,,GTE65,FEMALE,1996,141.27
DEU,,GTE65,FEMALE,1997,131.92
DEU,,GTE65,FEMALE,1998,121.98
DEU,,GTE65,FEMALE,1999,119.21
DEU,,GTE65,FEMALE,2000,118.52
DEU,,GTE65,FEMALE,2001,119.88
DEU,,GTE65,FEMALE,2002,128.34
DEU,,GTE65,FEMALE,2003,129.02
DEU,,GTE65,FEMALE,2004,122.78
DEU,,GTE65,FEMALE,2005,122.55
DEU,,GTE65,FEMALE,2006,107.13
DEU,,GTE65,FEMALE,2007,101.53
DEU,,GTE65,FEMALE,2008,100.8
DEU,,GTE65,FEMALE,2009,101.07
DEU,,GTE65,FEMALE,2010,97.69
DEU,,GTE65,FEMALE,2011,95.31
DEU,,GTE65,FEMALE,2012,96.16
DEU,,GTE65,FEMALE,2013,95.39
DEU,,GTE65,FEMALE,2014,86.23
DEU,,GTE65,FEMALE,2015,89.4
DEU,,GTE65,FEMALE,2016,81.68
DEU,,GTE65,FEMALE,2017,86.26
DNK,,GTE65,FEMALE,1969,85.47
DNK,,GTE65,FEMALE,1970,76.88
DNK,,GTE65,FEMALE,1971,83.99
DNK,,GTE65,FEMALE,1972,96.86
DNK,,GTE65,FEMALE,1973,80.43
DNK,,GTE65,FEMALE,1974,80
DNK,,GTE65,FEMALE,1975,80.21
DNK,,GTE65,FEMALE,1976,64.21
DNK,,GTE65,FEMALE,1977,59.15
DNK,,GTE65,FEMALE,1978,62.71
DNK,,GTE65,FEMALE,1979,55.91
DNK,,GTE65,FEMALE,1980,54.14
DNK,,GTE65,FEMALE,1981,75.97
DNK,,GTE65,FEMALE,1982,78.22
DNK,,GTE65,FEMALE,1983,84.68
DNK,,GTE65,FEMALE,1984,69.23
DNK,,GTE65,FEMALE,1985,64.68
DNK,,GTE65,FEMALE,1986,73.17
DNK,,GTE65,FEMALE,1987,60.17
DNK,,GTE65,FEMALE,1988,71.43
DNK,,GTE65,FEMALE,1989,63.21
DNK,,GTE65,FEMALE,1990,62.29
DNK,,GTE65,FEMALE,1991,63.92
DNK,,GTE65,FEMALE,1992,63.88
DNK,,GTE65,FEMALE,1993,73.77
DNK,,GTE65,FEMALE,1994,61.51
DNK,,GTE65,FEMALE,1995,59.97
DNK,,GTE65,FEMALE,1996,46.09
DNK,,GTE65,FEMALE,1997,77.67
DNK,,GTE65,FEMALE,1998,88.92
DNK,,GTE65,FEMALE,1999,99.21
DNK,,GTE65,FEMALE,2000,98.87
DNK,,GTE65,FEMALE,2001,107.51
DNK,,GTE65,FEMALE,2002,98.73
DNK,,GTE65,FEMALE,2003,91.58
DNK,,GTE65,FEMALE,2004,87.56
DNK,,GTE65,FEMALE,2005,89.79
DNK,,GTE65,FEMALE,2006,81.62
DNK,,GTE65,FEMALE,2007,83.09
DNK,,GTE65,FEMALE,2008,82.13
DNK,,GTE65,FEMALE,2009,87.2
DNK,,GTE65,FEMALE,2010,71.3
DNK,,GTE65,FEMALE,2011,77.59
DNK,,GTE65,FEMALE,2012,74.79
DNK,,GTE65,FEMALE,2013,74.9
DNK,,GTE65,FEMALE,2014,70.91
DNK,,GTE65,FEMALE,2015,76.75
ESP,,GTE65,FEMALE,1968,113.88
ESP,,GTE65,FEMALE,1969,129.07
ESP,,GTE65,FEMALE,1971,142.92
ESP,,GTE65,FEMALE,1972,139.17
ESP,,GTE65,FEMALE,1973,159.07
ESP,,GTE65,FEMALE,1974,167.33
ESP,,GTE65,FEMALE,1975,164.65
ESP,,GTE65,FEMALE,1976,158.57
ESP,,GTE65,FEMALE,1977,158.7
ESP,,GTE65,FEMALE,1978,165.78
ESP,,GTE65,FEMALE,1979,155.66
ESP,,GTE65,FEMALE,1980,151.62
ESP,,GTE65,FEMALE,1981,158.03
ESP,,GTE65,FEMALE,1982,160.66
ESP,,GTE65,FEMALE,1983,166.14
ESP,,GTE65,FEMALE,1984,163.68
ESP,,GTE65,FEMALE,1985,167.35
ESP,,GTE65,FEMALE,1986,168.94
ESP,,GTE65,FEMALE,1987,164.75
ESP,,GTE65,FEMALE,1988,165.08
ESP,,GTE65,FEMALE,1989,158.8
ESP,,GTE65,FEMALE,1990,155.44
ESP,,GTE65,FEMALE,1991,154.89
ESP,,GTE65,FEMALE,1992,140.72
ESP,,GTE65,FEMALE,1993,141.03
ESP,,GTE65,FEMALE,1994,139.17
ESP,,GTE65,FEMALE,1995,137.06
ESP,,GTE65,FEMALE,1996,129.71
ESP,,GTE65,FEMALE,1997,122.51
ESP,,GTE65,FEMALE,1998,127.92
ESP,,GTE65,FEMALE,1999,126.07
ESP,,GTE65,FEMALE,2000,113.71
ESP,,GTE65,FEMALE,2001,114.15
ESP,,GTE65,FEMALE,2002,112.8
ESP,,GTE65,FEMALE,2003,111.88
ESP,,GTE65,FEMALE,2004,107.33
ESP,,GTE65,FEMALE,2005,107.14
ESP,,GTE65,FEMALE,2006,97.29
ESP,,GTE65,FEMALE,2007,95.77
ESP,,GTE65,FEMALE,2008,93.13
ESP,,GTE65,FEMALE,2009,88.42
ESP,,GTE65,FEMALE,2010,83.25
ESP,,GTE65,FEMALE,2011,82.51
ESP,,GTE65,FEMALE,2012,76.68
ESP,,GTE65,FEMALE,2013,69.71
ESP,,GTE65,FEMALE,2014,69.26
ESP,,GTE65,FEMALE,2015,70.08
ESP,,GTE65,FEMALE,2017,63.33
EST,,GTE65,FEMALE,1981,16.92
EST,,GTE65,FEMALE,1982,14.19
EST,,GTE65,FEMALE,1985,14.37
EST,,GTE65,FEMALE,1986,29.96
EST,,GTE65,FEMALE,1987,18.32
EST,,GTE65,FEMALE,1988,22.1
EST,,GTE65,FEMALE,1989,20.77
EST,,GTE65,FEMALE,1990,24.88
EST,,GTE65,FEMALE,1991,25.74
EST,,GTE65,FEMALE,1992,27.25
EST,,GTE65,FEMALE,1993,25.24
EST,,GTE65,FEMALE,1994,29.2
EST,,GTE65,FEMALE,1995,29.05
EST,,GTE65,FEMALE,1996,25.15
EST,,GTE65,FEMALE,1997,34.18
EST,,GTE65,FEMALE,1998,32.19
EST,,GTE65,FEMALE,1999,45.63
EST,,GTE65,FEMALE,2000,34.17
EST,,GTE65,FEMALE,2001,47.5
EST,,GTE65,FEMALE,2002,42.61
EST,,GTE65,FEMALE,2003,55.12
EST,,GTE65,FEMALE,2004,89.33
EST,,GTE65,FEMALE,2005,68.05
EST,,GTE65,FEMALE,2006,81.94
EST,,GTE65,FEMALE,2007,71.65
EST,,GTE65,FEMALE,2008,73.68
EST,,GTE65,FEMALE,2009,54.96
EST,,GTE65,FEMALE,2010,40.02
EST,,GTE65,FEMALE,2011,47.25
EST,,GTE65,FEMALE,2012,32.16
EST,,GTE65,FEMALE,2013,40.22
EST,,GTE65,FEMALE,2014,46.68
EST,,GTE65,FEMALE,2015,36.29
EST,,GTE65,FEMALE,2016,40.32
,EU_AFTER_MAY2004,GTE65,FEMALE,1981,84.63017081
,EU_AFTER_MAY2004,GTE65,FEMALE,1982,83.33908375
,EU_AFTER_MAY2004,GTE65,FEMALE,1985,98.0966622
,EU_AFTER_MAY2004,GTE65,FEMALE,1986,94.68961629
,EU_AFTER_MAY2004,GTE65,FEMALE,1987,94.01221316
,EU_AFTER_MAY2004,GTE65,FEMALE,1988,93.1264017
,EU_AFTER_MAY2004,GTE65,FEMALE,1989,95.85710643
,EU_AFTER_MAY2004,GTE65,FEMALE,1990,97.35605988
,EU_AFTER_MAY2004,GTE65,FEMALE,1991,98.60848541
,EU_AFTER_MAY2004,GTE65,FEMALE,1992,97.40868397
,EU_AFTER_MAY2004,GTE65,FEMALE,1993,91.09824525
,EU_AFTER_MAY2004,GTE65,FEMALE,1994,87.73887068
,EU_AFTER_MAY2004,GTE65,FEMALE,1995,84.38673234
,EU_AFTER_MAY2004,GTE65,FEMALE,1996,79.80692886
,EU_AFTER_MAY2004,GTE65,FEMALE,1997,87.48866052
,EU_AFTER_MAY2004,GTE65,FEMALE,1998,88.78916001
,EU_AFTER_MAY2004,GTE65,FEMALE,1999,89.34769563
