COUNTRY,COUNTRY_GRP,AGE_GRP_4,SEX,YEAR,VALUE
ALB,,GTE65,FEMALE,1987,881.8
ALB,,GTE65,FEMALE,1988,935.93
ALB,,GTE65,FEMALE,1989,947.95
ALB,,GTE65,FEMALE,1992,785.2
ALB,,GTE65,FEMALE,1993,755.58
ALB,,GTE65,FEMALE,1994,643.67
ALB,,GTE65,FEMALE,1995,913.91
ALB,,GTE65,FEMALE,1996,1089.52
ALB,,GTE65,FEMALE,1997,951.6
ALB,,GTE65,FEMALE,1998,1168.36
ALB,,GTE65,FEMALE,1999,1128.17
ALB,,GTE65,FEMALE,2000,1275.64
ALB,,GTE65,FEMALE,2001,941.56
ALB,,GTE65,FEMALE,2002,1085.93
ALB,,GTE65,FEMALE,2003,1196.05
ALB,,GTE65,FEMALE,2004,1142.88
ALB,,GTE65,FEMALE,2005,1041.44
ALB,,GTE65,FEMALE,2006,1018.85
ALB,,GTE65,FEMALE,2007,926.76
ALB,,GTE65,FEMALE,2008,979.92
ALB,,GTE65,FEMALE,2009,1102.34
ARM,,GTE65,FEMALE,1981,809.18
ARM,,GTE65,FEMALE,1982,963.22
ARM,,GTE65,FEMALE,1985,1074.3
ARM,,GTE65,FEMALE,1986,1051.98
ARM,,GTE65,FEMALE,1987,1089.8
ARM,,GTE65,FEMALE,1988,1092.93
ARM,,GTE65,FEMALE,1989,1225.79
ARM,,GTE65,FEMALE,1990,1154.03
ARM,,GTE65,FEMALE,1991,1107.93
ARM,,GTE65,FEMALE,1992,1123.66
ARM,,GTE65,FEMALE,1993,1296.11
ARM,,GTE65,FEMALE,1994,1089.24
ARM,,GTE65,FEMALE,1995,1070.7
ARM,,GTE65,FEMALE,1996,1093.7
ARM,,GTE65,FEMALE,1997,999.1
ARM,,GTE65,FEMALE,1998,880.72
ARM,,GTE65,FEMALE,1999,979.03
ARM,,GTE65,FEMALE,2000,936.08
ARM,,GTE65,FEMALE,2001,1004.62
ARM,,GTE65,FEMALE,2002,1433.71
ARM,,GTE65,FEMALE,2003,1337.95
ARM,,GTE65,FEMALE,2008,970.05
ARM,,GTE65,FEMALE,2012,659.84
ARM,,GTE65,FEMALE,2013,594.38
ARM,,GTE65,FEMALE,2014,623.48
ARM,,GTE65,FEMALE,2015,564.59
ARM,,GTE65,FEMALE,2016,553.08
AUT,,GTE65,FEMALE,1969,1314.2
AUT,,GTE65,FEMALE,1970,1299.23
AUT,,GTE65,FEMALE,1971,1314.32
AUT,,GTE65,FEMALE,1972,1268.56
AUT,,GTE65,FEMALE,1973,1219.31
AUT,,GTE65,FEMALE,1974,1184.51
AUT,,GTE65,FEMALE,1975,1203.48
AUT,,GTE65,FEMALE,1976,1223.64
AUT,,GTE65,FEMALE,1977,1142.97
AUT,,GTE65,FEMALE,1978,1152.33
AUT,,GTE65,FEMALE,1979,1077.57
AUT,,GTE65,FEMALE,1980,1122.01
AUT,,GTE65,FEMALE,1981,1115.34
AUT,,GTE65,FEMALE,1982,1069.48
AUT,,GTE65,FEMALE,1983,1106.34
AUT,,GTE65,FEMALE,1984,1029.53
AUT,,GTE65,FEMALE,1985,1035.28
AUT,,GTE65,FEMALE,1986,1021.14
AUT,,GTE65,FEMALE,1987,955.89
AUT,,GTE65,FEMALE,1988,847.96
AUT,,GTE65,FEMALE,1989,786.28
AUT,,GTE65,FEMALE,1990,741.77
AUT,,GTE65,FEMALE,1991,757.94
AUT,,GTE65,FEMALE,1992,682.27
AUT,,GTE65,FEMALE,1993,649.47
AUT,,GTE65,FEMALE,1994,633.11
AUT,,GTE65,FEMALE,1995,607.78
AUT,,GTE65,FEMALE,1996,629.51
AUT,,GTE65,FEMALE,1997,603.3
AUT,,GTE65,FEMALE,1998,573.32
AUT,,GTE65,FEMALE,1999,553.42
AUT,,GTE65,FEMALE,2000,522.72
AUT,,GTE65,FEMALE,2001,469.62
AUT,,GTE65,FEMALE,2002,464.3
AUT,,GTE65,FEMALE,2003,436
AUT,,GTE65,FEMALE,2004,317.02
AUT,,GTE65,FEMALE,2005,298.61
AUT,,GTE65,FEMALE,2006,293.14
AUT,,GTE65,FEMALE,2007,271.03
AUT,,GTE65,FEMALE,2008,256.7
AUT,,GTE65,FEMALE,2009,243.79
AUT,,GTE65,FEMALE,2010,242.45
AUT,,GTE65,FEMALE,2011,220.3
AUT,,GTE65,FEMALE,2012,230.43
AUT,,GTE65,FEMALE,2013,223.94
AUT,,GTE65,FEMALE,2014,210.12
AUT,,GTE65,FEMALE,2015,217.92
AUT,,GTE65,FEMALE,2016,187.71
AUT,,GTE65,FEMALE,2017,196.54
AZE,,GTE65,FEMALE,1981,1140.11
AZE,,GTE65,FEMALE,1982,1096.88
AZE,,GTE65,FEMALE,1985,1214.01
AZE,,GTE65,FEMALE,1986,1170.08
AZE,,GTE65,FEMALE,1987,1160.45
AZE,,GTE65,FEMALE,1988,1141.22
AZE,,GTE65,FEMALE,1989,856.88
AZE,,GTE65,FEMALE,1990,741.62
AZE,,GTE65,FEMALE,1991,718.72
AZE,,GTE65,FEMALE,1992,829.91
AZE,,GTE65,FEMALE,1993,875.42
AZE,,GTE65,FEMALE,1994,738.91
AZE,,GTE65,FEMALE,1995,827.96
AZE,,GTE65,FEMALE,1996,823.77
AZE,,GTE65,FEMALE,1997,804.22
AZE,,GTE65,FEMALE,1998,793.7
AZE,,GTE65,FEMALE,1999,836.15
AZE,,GTE65,FEMALE,2000,947.64
AZE,,GTE65,FEMALE,2001,825.55
AZE,,GTE65,FEMALE,2002,840.85
AZE,,GTE65,FEMALE,2003,1059.98
AZE,,GTE65,FEMALE,2004,1187.57
AZE,,GTE65,FEMALE,2007,1370.27
BEL,,GTE65,FEMALE,1968,1142.1
BEL,,GTE65,FEMALE,1969,1139.16
BEL,,GTE65,FEMALE,1970,1112.29
BEL,,GTE65,FEMALE,1971,1103.54
BEL,,GTE65,FEMALE,1972,1071.55
BEL,,GTE65,FEMALE,1973,1018.03
BEL,,GTE65,FEMALE,1974,1035.27
BEL,,GTE65,FEMALE,1975,1015.93
BEL,,GTE65,FEMALE,1976,973.35
BEL,,GTE65,FEMALE,1977,858.42
BEL,,GTE65,FEMALE,1978,911.58
BEL,,GTE65,FEMALE,1979,768.74
BEL,,GTE65,FEMALE,1980,736.97
BEL,,GTE65,FEMALE,1981,740.1
BEL,,GTE65,FEMALE,1982,744.32
BEL,,GTE65,FEMALE,1983,767.94
BEL,,GTE65,FEMALE,1984,688.52
BEL,,GTE65,FEMALE,1985,631.16
BEL,,GTE65,FEMALE,1986,605.96
BEL,,GTE65,FEMALE,1987,569.12
BEL,,GTE65,FEMALE,1988,537.69
BEL,,GTE65,FEMALE,1989,532
BEL,,GTE65,FEMALE,1990,528.96
BEL,,GTE65,FEMALE,1991,509.76
BEL,,GTE65,FEMALE,1992,483.02
BEL,,GTE65,FEMALE,1993,497.87
BEL,,GTE65,FEMALE,1994,467.8
BEL,,GTE65,FEMALE,1995,444.93
BEL,,GTE65,FEMALE,1996,429.3
BEL,,GTE65,FEMALE,1997,435.34
BEL,,GTE65,FEMALE,1998,390.14
BEL,,GTE65,FEMALE,1999,370.86
BEL,,GTE65,FEMALE,2000,373.97
BEL,,GTE65,FEMALE,2001,367.37
BEL,,GTE65,FEMALE,2002,361.72
BEL,,GTE65,FEMALE,2003,355.81
BEL,,GTE65,FEMALE,2004,343.21
BEL,,GTE65,FEMALE,2005,317.45
BEL,,GTE65,FEMALE,2006,293.32
BEL,,GTE65,FEMALE,2007,275.19
BEL,,GTE65,FEMALE,2008,272.33
BEL,,GTE65,FEMALE,2009,259.58
BEL,,GTE65,FEMALE,2010,247.88
BEL,,GTE65,FEMALE,2011,237.86
BEL,,GTE65,FEMALE,2012,233.92
BEL,,GTE65,FEMALE,2013,225.34
BEL,,GTE65,FEMALE,2014,215.88
BEL,,GTE65,FEMALE,2015,214.08
BEL,,GTE65,FEMALE,2016,206.8
BGR,,GTE65,FEMALE,1968,1784.36
BGR,,GTE65,FEMALE,1969,1883.04
BGR,,GTE65,FEMALE,1970,1777.38
BGR,,GTE65,FEMALE,1971,1775.63
BGR,,GTE65,FEMALE,1972,1850.4
BGR,,GTE65,FEMALE,1973,1737.4
BGR,,GTE65,FEMALE,1974,1748.17
BGR,,GTE65,FEMALE,1975,1801.09
BGR,,GTE65,FEMALE,1976,1736.85
BGR,,GTE65,FEMALE,1977,1804.31
BGR,,GTE65,FEMALE,1978,1811.89
BGR,,GTE65,FEMALE,1979,1817.47
BGR,,GTE65,FEMALE,1980,2108.29
BGR,,GTE65,FEMALE,1981,1715.58
BGR,,GTE65,FEMALE,1982,1759.74
BGR,,GTE65,FEMALE,1983,1685.4
BGR,,GTE65,FEMALE,1984,1657.85
BGR,,GTE65,FEMALE,1985,1804.24
BGR,,GTE65,FEMALE,1986,1753.26
BGR,,GTE65,FEMALE,1987,1607.75
BGR,,GTE65,FEMALE,1988,1551.28
BGR,,GTE65,FEMALE,1989,1559
BGR,,GTE65,FEMALE,1990,1519.97
BGR,,GTE65,FEMALE,1991,1596.03
BGR,,GTE65,FEMALE,1992,1526.8
BGR,,GTE65,FEMALE,1993,1571.79
BGR,,GTE65,FEMALE,1994,1511.71
BGR,,GTE65,FEMALE,1995,1437.01
BGR,,GTE65,FEMALE,1996,1433.95
BGR,,GTE65,FEMALE,1997,1437.62
BGR,,GTE65,FEMALE,1998,1482.73
BGR,,GTE65,FEMALE,1999,1352.81
BGR,,GTE65,FEMALE,2000,1394.88
BGR,,GTE65,FEMALE,2001,1302.69
BGR,,GTE65,FEMALE,2002,1353.4
BGR,,GTE65,FEMALE,2003,1310.63
BGR,,GTE65,FEMALE,2004,1216.85
BGR,,GTE65,FEMALE,2005,1332.22
BGR,,GTE65,FEMALE,2006,1347.97
BGR,,GTE65,FEMALE,2007,1354.81
BGR,,GTE65,FEMALE,2008,1297.6
BGR,,GTE65,FEMALE,2009,1199.16
BGR,,GTE65,FEMALE,2010,1212.98
BGR,,GTE65,FEMALE,2011,1117.78
BGR,,GTE65,FEMALE,2012,1177.65
BGR,,GTE65,FEMALE,2013,1093.7
BGR,,GTE65,FEMALE,2014,1159.35
BGR,,GTE65,FEMALE,2015,1106.64
BIH,,GTE65,FEMALE,1985,635.25
BIH,,GTE65,FEMALE,1986,665.97
BIH,,GTE65,FEMALE,1987,791.52
BIH,,GTE65,FEMALE,1988,835.05
BIH,,GTE65,FEMALE,1989,853.22
BIH,,GTE65,FEMALE,1990,912.73
BIH,,GTE65,FEMALE,1991,945.19
BIH,,GTE65,FEMALE,2011,782.83
BIH,,GTE65,FEMALE,2014,615.98
BIH,,GTE65,FEMALE,2016,777.53
BLR,,GTE65,FEMALE,1981,863.04
BLR,,GTE65,FEMALE,1982,883.14
BLR,,GTE65,FEMALE,1985,1009.61
BLR,,GTE65,FEMALE,1986,989.44
BLR,,GTE65,FEMALE,1987,1050.46
BLR,,GTE65,FEMALE,1988,1106.37
BLR,,GTE65,FEMALE,1989,1028.65
BLR,,GTE65,FEMALE,1990,959.17
BLR,,GTE65,FEMALE,1991,967.52
BLR,,GTE65,FEMALE,1992,954.75
BLR,,GTE65,FEMALE,1993,1034.83
BLR,,GTE65,FEMALE,1994,998.12
BLR,,GTE65,FEMALE,1995,965.37
BLR,,GTE65,FEMALE,1996,982.103917
BLR,,GTE65,FEMALE,1997,1030.11
BLR,,GTE65,FEMALE,1998,1091.26
BLR,,GTE65,FEMALE,1999,1100.62
BLR,,GTE65,FEMALE,2000,1066.63
BLR,,GTE65,FEMALE,2001,1078.28
BLR,,GTE65,FEMALE,2002,1041.97
BLR,,GTE65,FEMALE,2003,998.47
BLR,,GTE65,FEMALE,2004,998.0258668
BLR,,GTE65,FEMALE,2005,1037.430522
BLR,,GTE65,FEMALE,2007,872.35
BLR,,GTE65,FEMALE,2008,814.81
BLR,,GTE65,FEMALE,2009,854.44
BLR,,GTE65,FEMALE,2010,822.17
BLR,,GTE65,FEMALE,2011,711.67
BLR,,GTE65,FEMALE,2013,627.58
BLR,,GTE65,FEMALE,2014,624.84
BLR,,GTE65,FEMALE,2018,568.35
,CARINFONET,GTE65,FEMALE,1981,1047.581617
,CARINFONET,GTE65,FEMALE,1982,1098.784474
,CARINFONET,GTE65,FEMALE,1985,1163.836659
,CARINFONET,GTE65,FEMALE,1986,1151.258799
,CARINFONET,GTE65,FEMALE,1987,1231.498569
,CARINFONET,GTE65,FEMALE,1988,1228.864108
,CARINFONET,GTE65,FEMALE,1989,1178.652849
,CARINFONET,GTE65,FEMALE,1990,1153.894022
,CARINFONET,GTE65,FEMALE,1991,1234.470377
,CARINFONET,GTE65,FEMALE,1992,1224.057483
,CARINFONET,GTE65,FEMALE,1993,1360.359283
,CARINFONET,GTE65,FEMALE,1994,1533.281431
,CARINFONET,GTE65,FEMALE,1995,1379.386717
,CARINFONET,GTE65,FEMALE,1996,1315.325513
,CARINFONET,GTE65,FEMALE,1997,1233.1184
,CARINFONET,GTE65,FEMALE,1998,1262.778997
,CARINFONET,GTE65,FEMALE,1999,1220.803948
,CARINFONET,GTE65,FEMALE,2000,1302.416823
,CARINFONET,GTE65,FEMALE,2001,1347.825426
,CARINFONET,GTE65,FEMALE,2002,1267.318749
,CARINFONET,GTE65,FEMALE,2003,1275.683137
,CARINFONET,GTE65,FEMALE,2004,1173.239981
,CARINFONET,GTE65,FEMALE,2005,1240.243605
,CARINFONET,GTE65,FEMALE,2006,1162.499179
,CARINFONET,GTE65,FEMALE,2007,1098.600236
,CARINFONET,GTE65,FEMALE,2008,1040.724925
,CARINFONET,GTE65,FEMALE,2009,1000.473654
,CARINFONET,GTE65,FEMALE,2010,988.5976808
,CARINFONET,GTE65,FEMALE,2011,825.1553886
,CARINFONET,GTE65,FEMALE,2012,728.7555549
,CARINFONET,GTE65,FEMALE,2013,766.1957395
,CARINFONET,GTE65,FEMALE,2014,699.7372755
,CARINFONET,GTE65,FEMALE,2015,657.7187446
CHE,,GTE65,FEMALE,1969,849.56
CHE,,GTE65,FEMALE,1970,888.19
CHE,,GTE65,FEMALE,1971,871.98
CHE,,GTE65,FEMALE,1972,854.88
CHE,,GTE65,FEMALE,1973,837.04
CHE,,GTE65,FEMALE,1974,763.59
CHE,,GTE65,FEMALE,1975,776
CHE,,GTE65,FEMALE,1976,760.84
CHE,,GTE65,FEMALE,1977,709.61
CHE,,GTE65,FEMALE,1978,717.73
CHE,,GTE65,FEMALE,1979,687.07
CHE,,GTE65,FEMALE,1980,689.48
CHE,,GTE65,FEMALE,1981,658.58
CHE,,GTE65,FEMALE,1982,608.69
CHE,,GTE65,FEMALE,1983,580.89
CHE,,GTE65,FEMALE,1984,543.61
CHE,,GTE65,FEMALE,1985,508.04
CHE,,GTE65,FEMALE,1986,496.72
CHE,,GTE65,FEMALE,1987,454.15
CHE,,GTE65,FEMALE,1988,454.26
CHE,,GTE65,FEMALE,1989,436.95
CHE,,GTE65,FEMALE,1990,422.64
CHE,,GTE65,FEMALE,1991,395.23
CHE,,GTE65,FEMALE,1992,384.76
CHE,,GTE65,FEMALE,1993,371.72
CHE,,GTE65,FEMALE,1994,366.42
CHE,,GTE65,FEMALE,1995,343.01
CHE,,GTE65,FEMALE,1996,328.22
CHE,,GTE65,FEMALE,1997,322.52
CHE,,GTE65,FEMALE,1998,299.88
CHE,,GTE65,FEMALE,1999,297.52
CHE,,GTE65,FEMALE,2000,283.39
CHE,,GTE65,FEMALE,2001,261.42
CHE,,GTE65,FEMALE,2002,250.82
CHE,,GTE65,FEMALE,2003,270.99
CHE,,GTE65,FEMALE,2004,232.78
CHE,,GTE65,FEMALE,2005,228.54
CHE,,GTE65,FEMALE,2006,222.89
CHE,,GTE65,FEMALE,2007,221.46
CHE,,GTE65,FEMALE,2008,215.44
CHE,,GTE65,FEMALE,2009,200.84
CHE,,GTE65,FEMALE,2010,183.45
CHE,,GTE65,FEMALE,2011,180.91
CHE,,GTE65,FEMALE,2012,171.27
CHE,,GTE65,FEMALE,2013,174.77
,CIS,GTE65,FEMALE,1981,1466.073622
,CIS,GTE65,FEMALE,1982,1461.087638
,CIS,GTE65,FEMALE,1985,1643.291994
,CIS,GTE65,FEMALE,1986,1596.357447
,CIS,GTE65,FEMALE,1987,1634.706171
,CIS,GTE65,FEMALE,1988,1663.219546
,CIS,GTE65,FEMALE,1989,1546.769802
,CIS,GTE65,FEMALE,1990,1525.236583
,CIS,GTE65,FEMALE,1991,1518.578837
,CIS,GTE65,FEMALE,1992,1528.602807
,CIS,GTE65,FEMALE,1993,1674.758518
,CIS,GTE65,FEMALE,1994,1748.096536
,CIS,GTE65,FEMALE,1995,1702.645798
,CIS,GTE65,FEMALE,1996,1643.88299
,CIS,GTE65,FEMALE,1997,1655.091257
,CIS,GTE65,FEMALE,1998,1663.919542
,CIS,GTE65,FEMALE,1999,1694.394741
,CIS,GTE65,FEMALE,2000,1710.039582
,CIS,GTE65,FEMALE,2001,1719.9468
,CIS,GTE65,FEMALE,2002,1716.312873
,CIS,GTE65,FEMALE,2003,1750.932171
,CIS,GTE65,FEMALE,2004,1660.048374
,CIS,GTE65,FEMALE,2005,1650.811404
,CIS,GTE65,FEMALE,2006,1558.091623
,CIS,GTE65,FEMALE,2007,1460.290767
,CIS,GTE65,FEMALE,2008,1399.164568
,CIS,GTE65,FEMALE,2009,1295.975675
,CIS,GTE65,FEMALE,2010,1271.601755
,CIS,GTE65,FEMALE,2011,1111.383685
,CIS,GTE65,FEMALE,2012,1052.268065
,CIS,GTE65,FEMALE,2013,1008.329834
,CIS,GTE65,FEMALE,2014,965.1693355
,CIS,GTE65,FEMALE,2015,940.4739657
CYP,,GTE65,FEMALE,2004,313.66
CYP,,GTE65,FEMALE,2005,397.09
CYP,,GTE65,FEMALE,2006,401.38
CYP,,GTE65,FEMALE,2007,314.96
CYP,,GTE65,FEMALE,2008,304.49
CYP,,GTE65,FEMALE,2009,290.48
CYP,,GTE65,FEMALE,2010,259.01
CYP,,GTE65,FEMALE,2011,314.59
CYP,,GTE65,FEMALE,2012,295.35
CYP,,GTE65,FEMALE,2013,250.84
CYP,,GTE65,FEMALE,2014,267.71
CYP,,GTE65,FEMALE,2015,229.7
CYP,,GTE65,FEMALE,2016,226.69
CZE,,GTE65,FEMALE,1986,1649.1
CZE,,GTE65,FEMALE,1987,1573.35
CZE,,GTE65,FEMALE,1988,1515.26
CZE,,GTE65,FEMALE,1989,1498.94
CZE,,GTE65,FEMALE,1990,1452.64
CZE,,GTE65,FEMALE,1991,1341.04
CZE,,GTE65,FEMALE,1992,1256.21
CZE,,GTE65,FEMALE,1993,1239.61
CZE,,GTE65,FEMALE,1994,1202.25
CZE,,GTE65,FEMALE,1995,1104.89
CZE,,GTE65,FEMALE,1996,1020.05
CZE,,GTE65,FEMALE,1997,910.81
CZE,,GTE65,FEMALE,1998,1020.83
CZE,,GTE65,FEMALE,1999,1040.57
CZE,,GTE65,FEMALE,2000,1023.09
CZE,,GTE65,FEMALE,2001,1019.76
CZE,,GTE65,FEMALE,2002,1004.13
CZE,,GTE65,FEMALE,2003,1020.42
CZE,,GTE65,FEMALE,2004,844.79
CZE,,GTE65,FEMALE,2005,833.58
CZE,,GTE65,FEMALE,2006,766.32
CZE,,GTE65,FEMALE,2007,608.21
CZE,,GTE65,FEMALE,2008,592.55
CZE,,GTE65,FEMALE,2009,600.2
CZE,,GTE65,FEMALE,2010,560.33
CZE,,GTE65,FEMALE,2011,499.77
CZE,,GTE65,FEMALE,2012,477.64
CZE,,GTE65,FEMALE,2013,448.86
CZE,,GTE65,FEMALE,2014,400.85
CZE,,GTE65,FEMALE,2015,402.22
CZE,,GTE65,FEMALE,2016,351.79
CZE,,GTE65,FEMALE,2017,328.32
DEU,,GTE65,FEMALE,1990,661.26
DEU,,GTE65,FEMALE,1991,685.05
DEU,,GTE65,FEMALE,1992,650.24
DEU,,GTE65,FEMALE,1993,636
DEU,,GTE65,FEMALE,1994,615.4
DEU,,GTE65,FEMALE,1995,578.51
DEU,,GTE65,FEMALE,1996,560.72
DEU,,GTE65,FEMALE,1997,524.58
DEU,,GTE65,FEMALE,1998,499.93
DEU,,GTE65,FEMALE,1999,468.72
DEU,,GTE65,FEMALE,2000,434.02
DEU,,GTE65,FEMALE,2001,416.28
DEU,,GTE65,FEMALE,2002,408.31
DEU,,GTE65,FEMALE,2003,400.28
DEU,,GTE65,FEMALE,2004,358.46
DEU,,GTE65,FEMALE,2005,339.87
DEU,,GTE65,FEMALE,2006,315.24
DEU,,GTE65,FEMALE,2007,288.85
DEU,,GTE65,FEMALE,2008,288.76
DEU,,GTE65,FEMALE,2009,279.67
DEU,,GTE65,FEMALE,2010,267.17
DEU,,GTE65,FEMALE,2011,246.64
DEU,,GTE65,FEMALE,2012,241.51
DEU,,GTE65,FEMALE,2013,240.22
DEU,,GTE65,FEMALE,2014,221.21
DEU,,GTE65,FEMALE,2015,220.06
DEU,,GTE65,FEMALE,2016,211.18
DEU,,GTE65,FEMALE,2017,201.83
DNK,,GTE65,FEMALE,1969,770.07
DNK,,GTE65,FEMALE,1970,787.59
DNK,,GTE65,FEMALE,1971,727.55
DNK,,GTE65,FEMALE,1972,725.69
DNK,,GTE65,FEMALE,1973,671.35
DNK,,GTE65,FEMALE,1974,609.97
DNK,,GTE65,FEMALE,1975,615.97
DNK,,GTE65,FEMALE,1976,582.62
DNK,,GTE65,FEMALE,1977,557.76
DNK,,GTE65,FEMALE,1978,567.13
DNK,,GTE65,FEMALE,1979,542.42
DNK,,GTE65,FEMALE,1980,549.03
DNK,,GTE65,FEMALE,1981,544.37
DNK,,GTE65,FEMALE,1982,553.07
DNK,,GTE65,FEMALE,1983,531.57
DNK,,GTE65,FEMALE,1984,535.09
DNK,,GTE65,FEMALE,1985,511.57
DNK,,GTE65,FEMALE,1986,510.86
DNK,,GTE65,FEMALE,1987,507.83
DNK,,GTE65,FEMALE,1988,488.84
DNK,,GTE65,FEMALE,1989,484.54
DNK,,GTE65,FEMALE,1990,502.36
DNK,,GTE65,FEMALE,1991,498.78
DNK,,GTE65,FEMALE,1992,507.11
DNK,,GTE65,FEMALE,1993,524.24
DNK,,GTE65,FEMALE,1994,478.03
DNK,,GTE65,FEMALE,1995,488
DNK,,GTE65,FEMALE,1996,479.02
DNK,,GTE65,FEMALE,1997,443.23
DNK,,GTE65,FEMALE,1998,428.81
DNK,,GTE65,FEMALE,1999,427.95
DNK,,GTE65,FEMALE,2000,431.14
DNK,,GTE65,FEMALE,2001,428.44
DNK,,GTE65,FEMALE,2002,444.56
DNK,,GTE65,FEMALE,2003,426.55
DNK,,GTE65,FEMALE,2004,408.35
DNK,,GTE65,FEMALE,2005,384.28
DNK,,GTE65,FEMALE,2006,372.26
DNK,,GTE65,FEMALE,2007,323.62
DNK,,GTE65,FEMALE,2008,307.54
DNK,,GTE65,FEMALE,2009,286.44
DNK,,GTE65,FEMALE,2010,286.81
DNK,,GTE65,FEMALE,2011,257.16
DNK,,GTE65,FEMALE,2012,242.31
DNK,,GTE65,FEMALE,2013,234.48
DNK,,GTE65,FEMALE,2014,231.71
DNK,,GTE65,FEMALE,2015,236.18
ESP,,GTE65,FEMALE,1968,1011.82
ESP,,GTE65,FEMALE,1969,1086.23
ESP,,GTE65,FEMALE,1971,1097.79
ESP,,GTE65,FEMALE,1972,1168.21
ESP,,GTE65,FEMALE,1973,1259.39
ESP,,GTE65,FEMALE,1974,1239.79
ESP,,GTE65,FEMALE,1975,1231.87
ESP,,GTE65,FEMALE,1976,1212.57
ESP,,GTE65,FEMALE,1977,1147.68
ESP,,GTE65,FEMALE,1978,1137.45
ESP,,GTE65,FEMALE,1979,1132.08
ESP,,GTE65,FEMALE,1980,1008.72
ESP,,GTE65,FEMALE,1981,1014.14
ESP,,GTE65,FEMALE,1982,930.77
ESP,,GTE65,FEMALE,1983,940.98
ESP,,GTE65,FEMALE,1984,890.17
ESP,,GTE65,FEMALE,1985,869.23
ESP,,GTE65,FEMALE,1986,822.53
ESP,,GTE65,FEMALE,1987,767.58
ESP,,GTE65,FEMALE,1988,746.12
ESP,,GTE65,FEMALE,1989,716.16
ESP,,GTE65,FEMALE,1990,691.27
ESP,,GTE65,FEMALE,1991,683.87
ESP,,GTE65,FEMALE,1992,625.03
ESP,,GTE65,FEMALE,1993,601.38
ESP,,GTE65,FEMALE,1994,578.06
ESP,,GTE65,FEMALE,1995,536.75
ESP,,GTE65,FEMALE,1996,509.25
ESP,,GTE65,FEMALE,1997,483.75
ESP,,GTE65,FEMALE,1998,472.82
ESP,,GTE65,FEMALE,1999,460.85
ESP,,GTE65,FEMALE,2000,415.16
ESP,,GTE65,FEMALE,2001,406.44
ESP,,GTE65,FEMALE,2002,383.32
ESP,,GTE65,FEMALE,2003,386.85
ESP,,GTE65,FEMALE,2004,343.96
ESP,,GTE65,FEMALE,2005,332.92
ESP,,GTE65,FEMALE,2006,303.63
ESP,,GTE65,FEMALE,2007,292.26
ESP,,GTE65,FEMALE,2008,274.08
ESP,,GTE65,FEMALE,2009,259.03
ESP,,GTE65,FEMALE,2010,245.35
ESP,,GTE65,FEMALE,2011,226.24
ESP,,GTE65,FEMALE,2012,219.93
ESP,,GTE65,FEMALE,2013,201.98
ESP,,GTE65,FEMALE,2014,194.96
ESP,,GTE65,FEMALE,2015,193.86
ESP,,GTE65,FEMALE,2017,174.79
EST,,GTE65,FEMALE,1981,1615.04
EST,,GTE65,FEMALE,1982,1634.38
EST,,GTE65,FEMALE,1985,1704.9
EST,,GTE65,FEMALE,1986,1547.98
EST,,GTE65,FEMALE,1987,1603.68
EST,,GTE65,FEMALE,1988,1649.89
EST,,GTE65,FEMALE,1989,1465.03
EST,,GTE65,FEMALE,1990,1523.35
EST,,GTE65,FEMALE,1991,1496.15
EST,,GTE65,FEMALE,1992,1519.53
EST,,GTE65,FEMALE,1993,1572.71
EST,,GTE65,FEMALE,1994,1461.09
EST,,GTE65,FEMALE,1995,1395.51
EST,,GTE65,FEMALE,1996,1240.47
EST,,GTE65,FEMALE,1997,1231.61
EST,,GTE65,FEMALE,1998,1251.11
EST,,GTE65,FEMALE,1999,1145.59
EST,,GTE65,FEMALE,2000,1072.43
EST,,GTE65,FEMALE,2001,1078.23
EST,,GTE65,FEMALE,2002,1076.73
EST,,GTE65,FEMALE,2003,982.56
EST,,GTE65,FEMALE,2004,877.51
EST,,GTE65,FEMALE,2005,814.14
EST,,GTE65,FEMALE,2006,763.64
EST,,GTE65,FEMALE,2007,583.9
EST,,GTE65,FEMALE,2008,482.59
EST,,GTE65,FEMALE,2009,429.37
EST,,GTE65,FEMALE,2010,421.14
EST,,GTE65,FEMALE,2011,350.44
EST,,GTE65,FEMALE,2012,287.54
EST,,GTE65,FEMALE,2013,329.24
EST,,GTE65,FEMALE,2014,247.04
EST,,GTE65,FEMALE,2015,208.07
EST,,GTE65,FEMALE,2016,231.79
,EU_AFTER_MAY2004,GTE65,FEMALE,1981,1091.807388
,EU_AFTER_MAY2004,GTE65,FEMALE,1982,1084.050676
,EU_AFTER_MAY2004,GTE65,FEMALE,1985,1107.387545
,EU_AFTER_MAY2004,GTE65,FEMALE,1986,1088.330612
,EU_AFTER_MAY2004,GTE65,FEMALE,1987,1087.631573
,EU_AFTER_MAY2004,GTE65,FEMALE,1988,1050.999628
,EU_AFTER_MAY2004,GTE65,FEMALE,1989,1027.370401
,EU_AFTER_MAY2004,GTE65,FEMALE,1990,1005.139683
,EU_AFTER_MAY2004,GTE65,FEMALE,1991,1001.868106
,EU_AFTER_MAY2004,GTE65,FEMALE,1992,981.7537179
,EU_AFTER_MAY2004,GTE65,FEMALE,1993,1065.150978
,EU_AFTER_MAY2004,GTE65,FEMALE,1994,1038.308097
,EU_AFTER_MAY2004,GTE65,FEMALE,1995,1022.264731
