COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
PRT,,ALL,1978,9.86598232
PRT,,ALL,1979,9.86646659
PRT,,ALL,1980,11.5
PRT,,ALL,1981,11.49571131
PRT,,ALL,1982,11.59259446
PRT,,ALL,1983,11.64799839
PRT,,ALL,1984,11.70063669
PRT,,ALL,1985,12.2
PRT,,ALL,1986,12.11198264
PRT,,ALL,1987,12.37761877
PRT,,ALL,1988,12.67400501
PRT,,ALL,1989,13.02462769
PRT,,ALL,1990,13.7
PRT,,ALL,1991,13.78023711
PRT,,ALL,1992,14.09671787
PRT,,ALL,1993,14.37202919
PRT,,ALL,1994,14.64011603
PRT,,ALL,1995,15
PRT,,ALL,1996,15.19304805
PRT,,ALL,1997,15.46066279
PRT,,ALL,1998,15.71854365
PRT,,ALL,1999,15.93353148
PRT,,ALL,2000,16.3
PRT,,ALL,2001,16.45587906
PRT,,ALL,2002,16.65918879
PRT,,ALL,2003,16.84308233
PRT,,ALL,2004,17.0613749
PRT,,ALL,2005,17.3
PRT,,ALL,2006,17.45020665
PRT,,ALL,2007,17.63283077
PRT,,ALL,2008,17.84716244
PRT,,ALL,2009,18.1142057
PRT,,ALL,2010,18.7
PRT,,ALL,2011,18.868337
PRT,,ALL,2012,19.21215379
PRT,,ALL,2013,19.61524945
PRT,,ALL,2015,20.7
ROU,,ALL,1950,5.7
ROU,,ALL,1955,6.3
ROU,,ALL,1960,6.8
ROU,,ALL,1965,7.9
ROU,,ALL,1970,8.5
ROU,,ALL,1971,8.81009492
ROU,,ALL,1972,8.99693165
ROU,,ALL,1973,9.15808426
ROU,,ALL,1974,9.39330822
ROU,,ALL,1975,9.4
ROU,,ALL,1976,9.78611097
ROU,,ALL,1977,9.70016578
ROU,,ALL,1978,10.20558507
ROU,,ALL,1979,10.29381865
ROU,,ALL,1980,10.2
ROU,,ALL,1981,10.14647066
ROU,,ALL,1982,9.95386539
ROU,,ALL,1983,9.55833123
ROU,,ALL,1984,9.39910274
ROU,,ALL,1985,9.5
ROU,,ALL,1986,9.59756391
ROU,,ALL,1987,9.73609876
ROU,,ALL,1988,9.93163758
ROU,,ALL,1989,10.1448712
ROU,,ALL,1990,10.4
ROU,,ALL,1991,10.6917805
ROU,,ALL,1992,11.1457282
ROU,,ALL,1993,11.40349721
ROU,,ALL,1994,11.68600917
ROU,,ALL,1995,12
ROU,,ALL,1996,12.24588192
ROU,,ALL,1997,12.55926798
ROU,,ALL,1998,12.81618288
ROU,,ALL,1999,13.03677977
ROU,,ALL,2000,13.6
ROU,,ALL,2001,13.62928167
ROU,,ALL,2002,14.04473536
ROU,,ALL,2003,14.29946393
ROU,,ALL,2004,14.52875627
ROU,,ALL,2005,15.2
ROU,,ALL,2006,14.76997354
ROU,,ALL,2007,14.85647192
ROU,,ALL,2008,14.87235986
ROU,,ALL,2009,14.92422505
ROU,,ALL,2010,15.7
ROU,,ALL,2011,14.96184205
ROU,,ALL,2012,15.04155013
ROU,,ALL,2013,14.80236293
ROU,,ALL,2014,15.16180241
ROU,,ALL,2015,17
RUS,,ALL,1950,4.8
RUS,,ALL,1955,5.5
RUS,,ALL,1960,6.1
RUS,,ALL,1965,6.7
RUS,,ALL,1970,7.7
RUS,,ALL,1975,9
RUS,,ALL,1980,10.3
RUS,,ALL,1981,10.16536276
RUS,,ALL,1982,10.02092438
RUS,,ALL,1983,9.92523186
RUS,,ALL,1984,9.85079544
RUS,,ALL,1985,9.9
RUS,,ALL,1986,9.57612928
RUS,,ALL,1987,9.51860993
RUS,,ALL,1988,9.55508667
RUS,,ALL,1989,9.73769197
RUS,,ALL,1990,10.3
RUS,,ALL,1991,10.4014441
RUS,,ALL,1992,10.84348885
RUS,,ALL,1993,11.32089228
RUS,,ALL,1994,11.69336068
RUS,,ALL,1995,12.1
RUS,,ALL,1996,12.26191713
RUS,,ALL,1997,12.46122304
RUS,,ALL,1998,12.55652182
RUS,,ALL,1999,12.54276311
RUS,,ALL,2000,12.4
RUS,,ALL,2001,12.77038603
RUS,,ALL,2002,13.09200978
RUS,,ALL,2003,13.26231593
RUS,,ALL,2004,13.55105245
RUS,,ALL,2005,13.8
RUS,,ALL,2006,13.97559824
RUS,,ALL,2007,13.91241696
RUS,,ALL,2008,13.55607481
RUS,,ALL,2009,13.10314429
RUS,,ALL,2010,13.1
RUS,,ALL,2011,12.73354531
RUS,,ALL,2015,13.5
,SEEHN,ALL,1970,7.89
,SEEHN,ALL,1975,8.76
,SEEHN,ALL,1980,9.38
,SEEHN,ALL,1981,9.31
,SEEHN,ALL,1982,9.14
,SEEHN,ALL,1983,8.94
,SEEHN,ALL,1984,8.83
,SEEHN,ALL,1985,8.86
,SEEHN,ALL,1986,9.01
,SEEHN,ALL,1987,9.17
,SEEHN,ALL,1988,9.34
,SEEHN,ALL,1989,9.53
,SEEHN,ALL,1990,9.77
,SEEHN,ALL,1991,9.97
,SEEHN,ALL,1992,10.39
,SEEHN,ALL,1993,10.7
,SEEHN,ALL,1994,10.98
,SEEHN,ALL,1995,11.3
,SEEHN,ALL,1996,11.63
,SEEHN,ALL,1997,12
,SEEHN,ALL,1998,12.35
,SEEHN,ALL,1999,12.55
,SEEHN,ALL,2000,12.69
,SEEHN,ALL,2001,13.14
,SEEHN,ALL,2002,13.4
,SEEHN,ALL,2003,13.59
,SEEHN,ALL,2004,13.76
,SEEHN,ALL,2005,13.81
,SEEHN,ALL,2006,14.01
,SEEHN,ALL,2007,14.07
,SEEHN,ALL,2008,14.09
,SEEHN,ALL,2009,14.13
,SEEHN,ALL,2010,14.25
,SEEHN,ALL,2011,14.39
,SEEHN,ALL,2012,14.6
,SEEHN,ALL,2013,14.66
,SEEHN,ALL,2014,14.95
,SEEHN,ALL,2015,15.44
,SMALL,ALL,1965,7.67
,SMALL,ALL,1970,9.58
,SMALL,ALL,1975,9.81
,SMALL,ALL,1980,9.96
,SMALL,ALL,1985,9.88
,SMALL,ALL,1986,10.03
,SMALL,ALL,1987,10.1
,SMALL,ALL,1988,10.16
,SMALL,ALL,1989,10.27
,SMALL,ALL,1990,10.26
,SMALL,ALL,1991,10.32
,SMALL,ALL,1992,10.57
,SMALL,ALL,1993,10.75
,SMALL,ALL,1994,10.9
,SMALL,ALL,1995,11.06
,SMALL,ALL,1996,11.26
,SMALL,ALL,1997,11.41
,SMALL,ALL,1998,11.56
,SMALL,ALL,1999,11.69
,SMALL,ALL,2000,11.8
,SMALL,ALL,2001,12.26
,SMALL,ALL,2002,12.36
,SMALL,ALL,2003,12.57
,SMALL,ALL,2004,12.74
,SMALL,ALL,2005,12.62
,SMALL,ALL,2006,13.03
,SMALL,ALL,2007,13.08
,SMALL,ALL,2008,13.12
,SMALL,ALL,2009,13.26
,SMALL,ALL,2010,13.02
,SMALL,ALL,2011,13.61
,SMALL,ALL,2012,13.94
,SMALL,ALL,2013,14.34
,SMALL,ALL,2014,14.77
,SMALL,ALL,2015,14.31
SMR,,ALL,1995,14.80565089
SMR,,ALL,1996,15.1675485
SMR,,ALL,1997,15.34277227
SMR,,ALL,1998,15.62595303
SMR,,ALL,1999,15.85549046
SMR,,ALL,2000,16.18047018
SMR,,ALL,2005,16.59741304
SMR,,ALL,2006,15.45736336
SMR,,ALL,2007,15.56075495
SMR,,ALL,2011,17.70287141
SMR,,ALL,2012,18.08987722
SMR,,ALL,2013,18.33528073
SMR,,ALL,2014,18.60408188
SMR,,ALL,2015,18.93428172
SRB,,ALL,1950,7.6
SRB,,ALL,1955,7
SRB,,ALL,1960,6.6
SRB,,ALL,1965,7.3
SRB,,ALL,1970,8.3
SRB,,ALL,1975,9.3
SRB,,ALL,1980,9.2
SRB,,ALL,1985,8.5
SRB,,ALL,1990,9.6
SRB,,ALL,1995,11.4
SRB,,ALL,1998,15.29932629
SRB,,ALL,1999,15.74266408
SRB,,ALL,2000,13.5
SRB,,ALL,2001,16.41453985
SRB,,ALL,2002,16.67562441
SRB,,ALL,2003,16.88627276
SRB,,ALL,2004,17.03828554
SRB,,ALL,2005,14.6
SRB,,ALL,2006,17.24278624
SRB,,ALL,2007,17.22265656
SRB,,ALL,2008,17.18130418
SRB,,ALL,2009,17.08579396
SRB,,ALL,2010,14.5
SRB,,ALL,2011,17.24414736
SRB,,ALL,2012,17.44731686
SRB,,ALL,2013,17.81055939
SRB,,ALL,2014,18.24789495
SRB,,ALL,2015,16.3
SVK,,ALL,1950,6.6
SVK,,ALL,1955,6.6
SVK,,ALL,1960,6.8
SVK,,ALL,1965,7.9
SVK,,ALL,1970,9.2
SVK,,ALL,1975,10
SVK,,ALL,1980,10.5
SVK,,ALL,1985,9.3
SVK,,ALL,1986,9.41323827
SVK,,ALL,1987,9.7747444
SVK,,ALL,1988,9.99782714
SVK,,ALL,1989,10.18148709
SVK,,ALL,1990,10.2
SVK,,ALL,1991,10.36453014
SVK,,ALL,1992,11.15663147
SVK,,ALL,1993,11.2879538
SVK,,ALL,1994,10.74143703
SVK,,ALL,1995,10.7
SVK,,ALL,1996,11.02284736
SVK,,ALL,1997,11.17724238
SVK,,ALL,1998,11.28278833
SVK,,ALL,1999,11.35868763
SVK,,ALL,2000,11.3
SVK,,ALL,2001,11.37492611
SVK,,ALL,2002,11.45179165
SVK,,ALL,2003,11.50585151
SVK,,ALL,2004,11.60619436
SVK,,ALL,2005,11.6
SVK,,ALL,2006,11.82920116
SVK,,ALL,2007,11.94803554
SVK,,ALL,2008,12.06390564
SVK,,ALL,2009,12.19821666
SVK,,ALL,2010,12.5
SVK,,ALL,2011,12.68076015
SVK,,ALL,2012,12.95296842
SVK,,ALL,2013,13.33768058
SVK,,ALL,2014,13.74895292
SVK,,ALL,2015,14.1
SVN,,ALL,1950,7
SVN,,ALL,1955,7.1
SVN,,ALL,1960,7.8
SVN,,ALL,1965,9
SVN,,ALL,1970,9.9
SVN,,ALL,1975,11
SVN,,ALL,1980,11.4
SVN,,ALL,1985,9.9
SVN,,ALL,1986,10.05640379
SVN,,ALL,1987,10.18431114
SVN,,ALL,1988,10.33231199
SVN,,ALL,1989,10.56089715
SVN,,ALL,1990,10.6
SVN,,ALL,1991,10.93668197
SVN,,ALL,1992,11.2342622
SVN,,ALL,1993,11.56381696
SVN,,ALL,1994,11.89913769
SVN,,ALL,1995,12.3
SVN,,ALL,1996,12.68958084
SVN,,ALL,1997,13.02621036
SVN,,ALL,1998,13.39587401
SVN,,ALL,1999,13.70633026
SVN,,ALL,2000,14.1
SVN,,ALL,2001,14.30095355
SVN,,ALL,2002,14.63302932
SVN,,ALL,2003,14.88116075
SVN,,ALL,2004,15.17252845
SVN,,ALL,2005,15.5
SVN,,ALL,2006,15.74983719
SVN,,ALL,2007,16.0226324
SVN,,ALL,2008,16.20384241
SVN,,ALL,2009,16.49386609
SVN,,ALL,2010,16.7
SVN,,ALL,2011,16.62327235
SVN,,ALL,2012,16.95698311
SVN,,ALL,2013,17.28214174
SVN,,ALL,2014,17.67830491
SVN,,ALL,2015,18
SWE,,ALL,1950,10.2
SWE,,ALL,1955,10.9
SWE,,ALL,1960,11.8
SWE,,ALL,1965,12.7
SWE,,ALL,1970,13.7
SWE,,ALL,1971,13.92020548
SWE,,ALL,1972,14.21026064
SWE,,ALL,1973,14.51922132
SWE,,ALL,1974,14.83346813
SWE,,ALL,1975,15.1
SWE,,ALL,1976,15.35215207
SWE,,ALL,1977,15.59697513
SWE,,ALL,1978,15.85707726
SWE,,ALL,1979,16.09173228
SWE,,ALL,1980,16.3
SWE,,ALL,1981,16.4641548
SWE,,ALL,1982,16.65285335
SWE,,ALL,1983,16.83875615
SWE,,ALL,1984,17.00093563
SWE,,ALL,1985,17.3
SWE,,ALL,1986,17.51057373
SWE,,ALL,1987,17.68558432
SWE,,ALL,1988,17.76468636
SWE,,ALL,1989,17.78994466
SWE,,ALL,1990,17.8
SWE,,ALL,1991,17.7496314
SWE,,ALL,1992,17.68899759
SWE,,ALL,1993,17.60833161
SWE,,ALL,1994,17.51776604
SWE,,ALL,1995,17.5
SWE,,ALL,1996,17.45730121
SWE,,ALL,1997,17.44025683
SWE,,ALL,1998,17.40103037
SWE,,ALL,1999,17.33087787
SWE,,ALL,2000,17.3
SWE,,ALL,2001,17.21588507
SWE,,ALL,2002,17.1757615
SWE,,ALL,2003,17.16326599
SWE,,ALL,2004,17.2100869
SWE,,ALL,2005,17.3
SWE,,ALL,2006,17.32730819
SWE,,ALL,2007,17.43455357
SWE,,ALL,2008,17.64441294
SWE,,ALL,2009,17.93762768
SWE,,ALL,2010,18.2
SWE,,ALL,2011,18.63607054
SWE,,ALL,2012,18.97687611
SWE,,ALL,2013,19.27262555
SWE,,ALL,2014,19.51860692
SWE,,ALL,2015,19.6
TJK,,ALL,1950,4.4
TJK,,ALL,1955,5
TJK,,ALL,1960,4.8
TJK,,ALL,1965,4.9
TJK,,ALL,1970,5.1
TJK,,ALL,1975,4.7
TJK,,ALL,1980,4.6
TJK,,ALL,1981,4.4335622
TJK,,ALL,1982,4.30856086
TJK,,ALL,1983,4.14353233
TJK,,ALL,1984,4.10163913
TJK,,ALL,1985,4
TJK,,ALL,1986,3.92841364
TJK,,ALL,1987,3.86300021
TJK,,ALL,1988,3.83233922
TJK,,ALL,1989,3.80655861
TJK,,ALL,1990,3.8
TJK,,ALL,1991,3.8894028
TJK,,ALL,1992,3.93683436
TJK,,ALL,1993,3.93999914
TJK,,ALL,1994,3.85771474
TJK,,ALL,1995,3.9
TJK,,ALL,1996,3.66292875
TJK,,ALL,1997,3.60457468
TJK,,ALL,1998,3.62108366
TJK,,ALL,1999,3.63738815
TJK,,ALL,2000,3.6
TJK,,ALL,2001,3.80253826
TJK,,ALL,2002,3.8978365
TJK,,ALL,2003,3.98207881
TJK,,ALL,2004,4.0820624
TJK,,ALL,2005,3.9
TJK,,ALL,2010,3.4
TJK,,ALL,2015,3.3
TKM,,ALL,1950,5.9
TKM,,ALL,1955,6
TKM,,ALL,1960,5.2
TKM,,ALL,1965,4.7
TKM,,ALL,1970,4.7
TKM,,ALL,1975,4.5
TKM,,ALL,1980,4.3
TKM,,ALL,1981,4.20581883
TKM,,ALL,1982,4.12580911
TKM,,ALL,1983,4.00603958
TKM,,ALL,1984,3.96361034
TKM,,ALL,1985,3.9
TKM,,ALL,1986,3.81884124
TKM,,ALL,1987,3.76443509
TKM,,ALL,1988,3.73565698
TKM,,ALL,1989,3.74235538
TKM,,ALL,1990,3.8
TKM,,ALL,1991,3.75614743
TKM,,ALL,1992,3.92734641
TKM,,ALL,1993,3.73926481
TKM,,ALL,1994,3.60322365
TKM,,ALL,1995,4.1
TKM,,ALL,1996,3.81132969
TKM,,ALL,1997,3.80657399
TKM,,ALL,1998,3.82509541
TKM,,ALL,2000,4.3
TKM,,ALL,2001,3.9227265
TKM,,ALL,2002,4.00118164
TKM,,ALL,2003,4.08124299
TKM,,ALL,2004,4.15327483
TKM,,ALL,2005,4.6
TKM,,ALL,2006,4.28330328
TKM,,ALL,2007,4.28847769
TKM,,ALL,2008,4.22335781
TKM,,ALL,2009,4.09739943
TKM,,ALL,2010,4.1
TKM,,ALL,2012,3.82365152
TKM,,ALL,2015,4.1
TUR,,ALL,1950,3
TUR,,ALL,1955,3.2
TUR,,ALL,1960,3.2
TUR,,ALL,1965,3.7
TUR,,ALL,1970,4
TUR,,ALL,1975,4.5
TUR,,ALL,1980,4.7
TUR,,ALL,1985,4.4
TUR,,ALL,1990,4.6
TUR,,ALL,1995,5.2
TUR,,ALL,2000,6.1
TUR,,ALL,2005,6.7
TUR,,ALL,2009,6.9245884
TUR,,ALL,2010,7.2
TUR,,ALL,2011,7.28774059
TUR,,ALL,2012,7.43105764
TUR,,ALL,2013,7.60020005
TUR,,ALL,2015,7.8
UKR,,ALL,1950,7.6
UKR,,ALL,1955,7.5
UKR,,ALL,1960,7.1
UKR,,ALL,1965,8
UKR,,ALL,1970,9.3
UKR,,ALL,1975,10.6
UKR,,ALL,1980,11.8
UKR,,ALL,1981,11.80152265
UKR,,ALL,1982,11.58186322
UKR,,ALL,1983,11.41537003
UKR,,ALL,1984,11.40431098
UKR,,ALL,1985,11.2
UKR,,ALL,1986,11.29540983
UKR,,ALL,1987,11.39592799
UKR,,ALL,1988,11.56710317
UKR,,ALL,1989,11.82265532
UKR,,ALL,1990,12
UKR,,ALL,1991,12.44562371
UKR,,ALL,1992,12.76001673
UKR,,ALL,1993,13.09161867
UKR,,ALL,1994,13.42032307
UKR,,ALL,1995,13.5
UKR,,ALL,1996,13.88422896
UKR,,ALL,1997,13.97235784
UKR,,ALL,1998,13.93838819
UKR,,ALL,1999,13.84108047
UKR,,ALL,2000,13.8
UKR,,ALL,2001,14.1346744
UKR,,ALL,2002,14.74691615
UKR,,ALL,2003,15.28655777
UKR,,ALL,2004,15.73522954
UKR,,ALL,2005,15.9
UKR,,ALL,2006,16.27445632
UKR,,ALL,2007,16.307028
UKR,,ALL,2008,16.08591671
UKR,,ALL,2009,15.78951843
UKR,,ALL,2010,15.7
UKR,,ALL,2011,15.25913554
UKR,,ALL,2012,15.23106375
UKR,,ALL,2014,15.47253274
UKR,,ALL,2015,15.9
UZB,,ALL,1950,5.9
UZB,,ALL,1955,6.1
UZB,,ALL,1960,5.9
UZB,,ALL,1965,6
UZB,,ALL,1970,5.9
UZB,,ALL,1975,5.7
UZB,,ALL,1980,5.2
UZB,,ALL,1981,4.97670145
UZB,,ALL,1982,4.86025533
UZB,,ALL,1983,4.63750646
UZB,,ALL,1984,4.55110731
UZB,,ALL,1985,4.5
UZB,,ALL,1986,4.27612897
UZB,,ALL,1987,4.1769426
UZB,,ALL,1988,4.11397655
UZB,,ALL,1989,4.06193879
UZB,,ALL,1990,4.1
UZB,,ALL,1991,3.9867851
UZB,,ALL,1992,4.01766391
UZB,,ALL,1993,4.07485252
UZB,,ALL,1994,4.18031
UZB,,ALL,1995,4.5
UZB,,ALL,1996,4.18699831
UZB,,ALL,1997,4.21209889
UZB,,ALL,1998,4.24049139
UZB,,ALL,1999,4.22674917
UZB,,ALL,2000,4.6
UZB,,ALL,2001,4.24834403
UZB,,ALL,2002,4.30565128
UZB,,ALL,2003,4.35275589
UZB,,ALL,2004,4.42339903
UZB,,ALL,2005,4.8
UZB,,ALL,2009,4.2219425
UZB,,ALL,2010,4.5
UZB,,ALL,2011,3.97705922
UZB,,ALL,2012,3.96484596
UZB,,ALL,2013,3.9713493
UZB,,ALL,2014,3.99732502
UZB,,ALL,2015,4.2
,WHO_EURO,ALL,1970,9.76
,WHO_EURO,ALL,1975,10.72
,WHO_EURO,ALL,1980,11.47
,WHO_EURO,ALL,1981,11.41
,WHO_EURO,ALL,1982,11.23
,WHO_EURO,ALL,1983,11.05
,WHO_EURO,ALL,1984,10.96
,WHO_EURO,ALL,1985,10.94
,WHO_EURO,ALL,1986,11.01
,WHO_EURO,ALL,1987,11.14
,WHO_EURO,ALL,1988,11.25
,WHO_EURO,ALL,1989,11.4
,WHO_EURO,ALL,1990,11.58
,WHO_EURO,ALL,1991,11.77
,WHO_EURO,ALL,1992,11.99
,WHO_EURO,ALL,1993,12.23
,WHO_EURO,ALL,1994,12.44
,WHO_EURO,ALL,1995,12.64
,WHO_EURO,ALL,1996,12.85
,WHO_EURO,ALL,1997,13.01
,WHO_EURO,ALL,1998,13.11
,WHO_EURO,ALL,1999,13.22
,WHO_EURO,ALL,2000,13.33
,WHO_EURO,ALL,2001,13.55
,WHO_EURO,ALL,2002,13.78
,WHO_EURO,ALL,2003,13.96
,WHO_EURO,ALL,2004,14.16
,WHO_EURO,ALL,2005,14.33
,WHO_EURO,ALL,2006,14.51
,WHO_EURO,ALL,2007,14.57
,WHO_EURO,ALL,2008,14.55
,WHO_EURO,ALL,2009,14.53
,WHO_EURO,ALL,2010,14.61
,WHO_EURO,ALL,2011,14.62
,WHO_EURO,ALL,2012,14.82
,WHO_EURO,ALL,2013,15.05
,WHO_EURO,ALL,2014,15.27
,WHO_EURO,ALL,2015,15.52
,,,,
Last update,2019.10.17 07:46:09 GMT,,,
Description,"% of population aged 65+ years, by sex",,,
Reference link,https://dw.euro.who.int/api/v3/measures/HFA_13?lang=En,,,
,,,,
Copyright,,,,
© WHO Regional Office for Europe 2020. All rights reserved.,http://www.euro.who.int/en/home/copyright-notice,,,
