COUNTRY,COUNTRY_GRP,AGE_GRP_4,SEX,YEAR,VALUE
HRV,,GTE65,MALE,1989,342.59
HRV,,GTE65,FEMALE,1989,145.68
HRV,,GTE65,MALE,1991,387.03
HRV,,GTE65,FEMALE,1991,180.31
HRV,,GTE65,ALL,1987,268.81
HRV,,GTE65,ALL,1992,332.78
HRV,,GTE65,FEMALE,1992,234.97
HRV,,GTE65,ALL,1990,189.71
HRV,,GTE65,MALE,2003,563.02
HRV,,GTE65,ALL,1989,213.69
HRV,,GTE65,MALE,1990,318.87
HRV,,GTE65,FEMALE,1987,189.97
HRV,,GTE65,FEMALE,2005,273.26
HRV,,GTE65,ALL,2003,352.44
HRV,,GTE65,FEMALE,2006,200.94
HRV,,GTE65,MALE,2005,639.47
HRV,,GTE65,FEMALE,1990,123.17
HRV,,GTE65,MALE,2006,502.34
HRV,,GTE65,ALL,2005,398
HRV,,GTE65,ALL,2004,368.93
HRV,,GTE65,MALE,1987,416.08
HRV,,GTE65,FEMALE,2003,244.51
HRV,,GTE65,MALE,2004,580.41
HRV,,GTE65,FEMALE,2004,254.44
HRV,,GTE65,FEMALE,1996,213.56
HRV,,GTE65,ALL,2002,276.35
HRV,,GTE65,MALE,1986,517.63
HRV,,GTE65,ALL,1991,250.58
HRV,,GTE65,FEMALE,2002,193.21
HRV,,GTE65,ALL,1986,353.8
HRV,,GTE65,ALL,1985,452.2
HRV,,GTE65,FEMALE,1993,240.95
HRV,,GTE65,FEMALE,1994,232.63
HRV,,GTE65,FEMALE,1986,263.31
HRV,,GTE65,FEMALE,1985,319.82
HRV,,GTE65,MALE,1994,521.6
HRV,,GTE65,FEMALE,1995,188.58
HRV,,GTE65,ALL,1996,310.01
HRV,,GTE65,FEMALE,1997,237.86
HRV,,GTE65,MALE,2002,434.44
HRV,,GTE65,MALE,1985,688.94
HRV,,GTE65,MALE,1993,472.42
HRV,,GTE65,FEMALE,2001,173.09
HRV,,GTE65,MALE,1992,523.58
HRV,,GTE65,ALL,1993,320.4
HRV,,GTE65,MALE,2001,423.29
HRV,,GTE65,ALL,2000,330.32
HRV,,GTE65,ALL,2001,257.22
HRV,,GTE65,MALE,1995,455.79
HRV,,GTE65,ALL,1995,280.83
HRV,,GTE65,MALE,1997,555.15
HRV,,GTE65,FEMALE,2000,223.68
HRV,,GTE65,MALE,2000,527.61
HRV,,GTE65,MALE,1999,683.26
HRV,,GTE65,ALL,1994,330.84
HRV,,GTE65,ALL,1998,362.2
HRV,,GTE65,ALL,1999,422.52
HRV,,GTE65,FEMALE,1999,289.13
HRV,,GTE65,MALE,1998,575.02
HRV,,GTE65,MALE,1996,505.3
HRV,,GTE65,ALL,1997,345.71
HRV,,GTE65,FEMALE,1998,254.73
HRV,,GTE65,ALL,2008,254.02
HRV,,GTE65,MALE,2008,439.52
HRV,,GTE65,FEMALE,2007,198.63
HRV,,GTE65,ALL,2007,305.76
HRV,,GTE65,MALE,2009,424.45
HRV,,GTE65,FEMALE,2009,159.65
HRV,,GTE65,FEMALE,2008,160.06
HRV,,GTE65,ALL,2006,301.95
HRV,,GTE65,MALE,2007,513.41
HRV,,GTE65,ALL,2009,251.23
CYP,,GTE65,ALL,2009,298.07
CYP,,GTE65,MALE,2009,375.26
CYP,,GTE65,FEMALE,2009,241.8
CYP,,GTE65,FEMALE,2007,247.36
CYP,,GTE65,ALL,2008,281.79
CYP,,GTE65,ALL,2007,324.26
CYP,,GTE65,FEMALE,2008,241.12
CYP,,GTE65,MALE,2008,337.76
CYP,,GTE65,ALL,2006,294.34
CYP,,GTE65,MALE,2007,430.72
CYP,,GTE65,FEMALE,2006,243.54
CYP,,GTE65,FEMALE,2004,241.95
CYP,,GTE65,MALE,2004,423.93
CYP,,GTE65,MALE,2006,368.08
CYP,,GTE65,ALL,2005,329.16
CYP,,GTE65,ALL,2004,317.32
CYP,,GTE65,FEMALE,2005,268.44
CYP,,GTE65,MALE,2005,410.77
CZE,,GTE65,FEMALE,2008,206.61
CZE,,GTE65,ALL,2008,278.91
CZE,,GTE65,ALL,2009,299.13
CZE,,GTE65,MALE,2009,433.97
CZE,,GTE65,MALE,2008,407.01
CZE,,GTE65,FEMALE,2007,213.34
CZE,,GTE65,FEMALE,2009,220.98
CZE,,GTE65,FEMALE,2006,231.78
CZE,,GTE65,FEMALE,2003,230.64
CZE,,GTE65,MALE,2006,426.65
CZE,,GTE65,ALL,2007,285.72
CZE,,GTE65,MALE,2007,413.57
CZE,,GTE65,MALE,2003,416.83
CZE,,GTE65,FEMALE,2005,249.19
CZE,,GTE65,MALE,2005,472.28
CZE,,GTE65,ALL,2000,276.4
CZE,,GTE65,ALL,2004,258.04
CZE,,GTE65,FEMALE,2001,193.33
CZE,,GTE65,FEMALE,2000,214.37
CZE,,GTE65,MALE,2000,386.12
CZE,,GTE65,ALL,2002,264.39
CZE,,GTE65,MALE,2001,379.21
CZE,,GTE65,FEMALE,2002,199.42
CZE,,GTE65,MALE,2002,383.8
CZE,,GTE65,ALL,2005,330.65
CZE,,GTE65,FEMALE,2004,188.1
CZE,,GTE65,ALL,2001,259.4
CZE,,GTE65,MALE,2004,383.44
CZE,,GTE65,ALL,1999,264.25
CZE,,GTE65,MALE,1986,728.71
CZE,,GTE65,ALL,2006,300.9
CZE,,GTE65,ALL,2003,298.33
CZE,,GTE65,FEMALE,1986,354.25
CZE,,GTE65,FEMALE,1997,187.68
CZE,,GTE65,MALE,1997,346.87
CZE,,GTE65,MALE,1995,435.73
CZE,,GTE65,ALL,1995,302.65
CZE,,GTE65,FEMALE,1996,216.18
CZE,,GTE65,FEMALE,1995,230.69
CZE,,GTE65,MALE,1996,392.36
CZE,,GTE65,ALL,1994,284.52
CZE,,GTE65,FEMALE,1994,209.1
CZE,,GTE65,ALL,1996,277.41
CZE,,GTE65,ALL,1986,483.24
CZE,,GTE65,ALL,1987,361.46
CZE,,GTE65,FEMALE,1987,248.96
CZE,,GTE65,MALE,1994,425.98
CZE,,GTE65,MALE,1987,581.08
CZE,,GTE65,ALL,1998,229.32
CZE,,GTE65,FEMALE,1999,205.77
CZE,,GTE65,ALL,1989,374.48
CZE,,GTE65,MALE,1998,348.56
CZE,,GTE65,FEMALE,1998,164.02
CZE,,GTE65,MALE,1999,370.53
CZE,,GTE65,FEMALE,1988,252.64
CZE,,GTE65,ALL,1997,244.94
CZE,,GTE65,FEMALE,1993,209.37
CZE,,GTE65,MALE,1990,555.09
CZE,,GTE65,MALE,1989,601.9
CZE,,GTE65,ALL,1993,294.33
CZE,,GTE65,ALL,1992,308.91
CZE,,GTE65,FEMALE,1989,257.35
CZE,,GTE65,MALE,1993,458.5
CZE,,GTE65,MALE,1991,508.67
CZE,,GTE65,FEMALE,1991,216.4
CZE,,GTE65,ALL,1988,366.73
CZE,,GTE65,FEMALE,1990,210.88
CZE,,GTE65,ALL,1990,328.06
CZE,,GTE65,MALE,1992,493.05
CZE,,GTE65,MALE,1988,587.19
CZE,,GTE65,ALL,1991,316.25
CZE,,GTE65,FEMALE,1992,214.6
DNK,,GTE65,ALL,1974,546.95
DNK,,GTE65,FEMALE,1974,402.11
DNK,,GTE65,FEMALE,1973,246.55
DNK,,GTE65,ALL,1973,378.04
DNK,,GTE65,ALL,1972,426.55
DNK,,GTE65,MALE,1973,557.69
DNK,,GTE65,MALE,1970,552.37
DNK,,GTE65,FEMALE,1972,308.93
DNK,,GTE65,ALL,1970,401.21
DNK,,GTE65,MALE,1972,584.27
DNK,,GTE65,MALE,1974,746.06
DNK,,GTE65,MALE,1971,528.23
DNK,,GTE65,FEMALE,1971,267.87
DNK,,GTE65,FEMALE,1969,321.85
DNK,,GTE65,ALL,1971,379.99
DNK,,GTE65,MALE,1969,546.46
DNK,,GTE65,ALL,1969,419.87
DNK,,GTE65,FEMALE,1970,284.61
DNK,,GTE65,MALE,1996,714.59
DNK,,GTE65,ALL,1995,556.44
DNK,,GTE65,FEMALE,1995,445.52
DNK,,GTE65,MALE,1997,730.67
DNK,,GTE65,ALL,1993,513.63
DNK,,GTE65,ALL,1992,455.26
DNK,,GTE65,ALL,1996,557.51
DNK,,GTE65,MALE,1975,643.76
DNK,,GTE65,FEMALE,1993,407.45
DNK,,GTE65,MALE,1994,673.26
DNK,,GTE65,MALE,1993,699.09
DNK,,GTE65,FEMALE,1996,469.39
DNK,,GTE65,FEMALE,1994,390.2
DNK,,GTE65,FEMALE,1997,436.63
DNK,,GTE65,FEMALE,1976,461.24
DNK,,GTE65,FEMALE,1990,340.78
DNK,,GTE65,FEMALE,1975,333.5
DNK,,GTE65,ALL,1975,463.2
DNK,,GTE65,ALL,1994,492.66
DNK,,GTE65,MALE,1976,812.95
DNK,,GTE65,ALL,1978,432.75
DNK,,GTE65,MALE,1995,750.79
DNK,,GTE65,FEMALE,1992,344.96
DNK,,GTE65,ALL,1976,604.3
DNK,,GTE65,MALE,1989,623.14
DNK,,GTE65,MALE,1979,662.15
DNK,,GTE65,FEMALE,1979,312.79
DNK,,GTE65,FEMALE,1989,306.86
DNK,,GTE65,FEMALE,1977,296.87
DNK,,GTE65,MALE,1992,647.06
DNK,,GTE65,ALL,1991,431.58
DNK,,GTE65,MALE,1990,665.19
DNK,,GTE65,FEMALE,1988,287.48
DNK,,GTE65,MALE,1991,609.36
DNK,,GTE65,MALE,1977,585.51
DNK,,GTE65,ALL,1989,426.52
DNK,,GTE65,ALL,1988,403.96
DNK,,GTE65,FEMALE,1978,296.7
DNK,,GTE65,FEMALE,1991,326.58
DNK,,GTE65,ALL,1977,414.59
DNK,,GTE65,ALL,1990,461.49
DNK,,GTE65,FEMALE,1982,296.69
DNK,,GTE65,MALE,1988,601.95
DNK,,GTE65,ALL,1987,382.25
DNK,,GTE65,FEMALE,1987,267.15
DNK,,GTE65,MALE,1982,639.9
DNK,,GTE65,ALL,1979,451.65
DNK,,GTE65,MALE,1987,569.72
DNK,,GTE65,FEMALE,2004,452.84
DNK,,GTE65,FEMALE,1981,329.77
DNK,,GTE65,MALE,1978,633.86
DNK,,GTE65,ALL,1981,473.42
DNK,,GTE65,ALL,1986,427.94
DNK,,GTE65,MALE,1981,692.87
DNK,,GTE65,FEMALE,2006,436.73
DNK,,GTE65,FEMALE,1986,289.85
DNK,,GTE65,MALE,2006,562.95
DNK,,GTE65,ALL,1985,485.36
DNK,,GTE65,FEMALE,1980,343.58
DNK,,GTE65,MALE,1985,710.37
DNK,,GTE65,MALE,1986,649.93
DNK,,GTE65,FEMALE,1985,346.35
DNK,,GTE65,MALE,2002,691.28
DNK,,GTE65,ALL,2006,479.73
DNK,,GTE65,ALL,2005,485.9
DNK,,GTE65,MALE,2004,628.59
DNK,,GTE65,ALL,1980,486.68
DNK,,GTE65,FEMALE,2003,482.17
DNK,,GTE65,MALE,2003,690.32
DNK,,GTE65,MALE,1983,649.26
DNK,,GTE65,FEMALE,2002,497.16
DNK,,GTE65,FEMALE,2005,428.49
DNK,,GTE65,ALL,2002,564.42
DNK,,GTE65,ALL,1982,429.89
DNK,,GTE65,FEMALE,1983,319.95
DNK,,GTE65,MALE,1980,705.06
DNK,,GTE65,FEMALE,1999,478.51
DNK,,GTE65,FEMALE,2001,451.51
DNK,,GTE65,MALE,2005,598.95
DNK,,GTE65,ALL,2001,519.74
DNK,,GTE65,MALE,2001,648.94
DNK,,GTE65,ALL,2003,554.43
DNK,,GTE65,ALL,2004,514.04
DNK,,GTE65,ALL,1984,457.19
DNK,,GTE65,ALL,1998,525.29
DNK,,GTE65,ALL,2000,516.88
DNK,,GTE65,MALE,1999,692.59
DNK,,GTE65,FEMALE,1998,445.16
DNK,,GTE65,ALL,1983,447.42
DNK,,GTE65,FEMALE,2000,460.22
DNK,,GTE65,MALE,1984,680.27
DNK,,GTE65,ALL,1997,541.79
DNK,,GTE65,MALE,2000,633.06
DNK,,GTE65,FEMALE,1984,315.89
DNK,,GTE65,ALL,1999,552.49
DNK,,GTE65,MALE,1998,673.5
DEU,,GTE65,FEMALE,1995,223.28
DEU,,GTE65,MALE,1995,559.43
DEU,,GTE65,FEMALE,1994,221.59
DEU,,GTE65,MALE,1996,544.22
DEU,,GTE65,ALL,1995,330.55
DEU,,GTE65,MALE,2009,427.58
DEU,,GTE65,ALL,1994,330.28
DEU,,GTE65,MALE,1994,565.3
DEU,,GTE65,MALE,2008,415.62
DEU,,GTE65,ALL,2006,282.75
DEU,,GTE65,FEMALE,2008,210.37
DEU,,GTE65,ALL,1996,326.28
DEU,,GTE65,FEMALE,1996,222.51
DEU,,GTE65,ALL,2008,287.59
DEU,,GTE65,FEMALE,1999,212.49
DEU,,GTE65,FEMALE,2000,207.92
DEU,,GTE65,FEMALE,1997,204.3
DEU,,GTE65,ALL,2007,289.45
DEU,,GTE65,MALE,2006,414.84
DEU,,GTE65,FEMALE,2007,211.16
DEU,,GTE65,FEMALE,2006,207.12
DEU,,GTE65,ALL,2005,308.95
DEU,,GTE65,ALL,2004,289.23
DEU,,GTE65,MALE,2007,422.56
DEU,,GTE65,ALL,2001,274.58
DEU,,GTE65,FEMALE,2005,229.29
DEU,,GTE65,MALE,2004,435.94
DEU,,GTE65,FEMALE,2004,209.35
DEU,,GTE65,MALE,2005,451.27
DEU,,GTE65,ALL,2003,326.41
DEU,,GTE65,MALE,2000,480.24
DEU,,GTE65,MALE,2003,490.97
DEU,,GTE65,FEMALE,2001,192.44
DEU,,GTE65,FEMALE,2003,237.8
DEU,,GTE65,FEMALE,2002,216.98
DEU,,GTE65,ALL,1998,292.22
DEU,,GTE65,MALE,2001,436.1
DEU,,GTE65,ALL,2002,301.9
DEU,,GTE65,MALE,2002,464.37
DEU,,GTE65,MALE,1997,508.28
DEU,,GTE65,FEMALE,1998,201.34
DEU,,GTE65,ALL,1999,302.36
DEU,,GTE65,ALL,2000,298.73
DEU,,GTE65,MALE,1999,483.34
DEU,,GTE65,MALE,1998,479.67
DEU,,GTE65,ALL,1997,302.86
DEU,,GTE65,ALL,2009,299.92
DEU,,GTE65,MALE,1991,601.59
DEU,,GTE65,FEMALE,1992,208.21
DEU,,GTE65,FEMALE,1990,251.64
DEU,,GTE65,MALE,1993,575.79
DEU,,GTE65,ALL,1992,319.84
DEU,,GTE65,FEMALE,1993,222.3
DEU,,GTE65,FEMALE,2009,221.38
DEU,,GTE65,MALE,1992,564.37
DEU,,GTE65,ALL,1991,345.25
DEU,,GTE65,MALE,1990,644.57
DEU,,GTE65,FEMALE,1991,229.12
DEU,,GTE65,ALL,1990,374.45
DEU,,GTE65,ALL,1993,333.29
EST,,GTE65,FEMALE,1987,80.19
EST,,GTE65,FEMALE,1982,84.36
EST,,GTE65,MALE,1985,333.06
EST,,GTE65,ALL,1982,158.81
EST,,GTE65,ALL,1981,187.62
EST,,GTE65,FEMALE,1985,103.89
EST,,GTE65,MALE,1982,343.86
EST,,GTE65,ALL,1986,143.59
EST,,GTE65,ALL,1985,172.31
EST,,GTE65,FEMALE,1981,125.84
EST,,GTE65,MALE,1986,265.24
EST,,GTE65,MALE,1981,327.47
EST,,GTE65,MALE,1987,264.64
EST,,GTE65,FEMALE,1986,96.51
EST,,GTE65,FEMALE,1995,82.78
EST,,GTE65,FEMALE,1996,89.04
EST,,GTE65,ALL,1999,130.1
EST,,GTE65,MALE,1995,294.45
EST,,GTE65,MALE,1998,313.77
EST,,GTE65,MALE,1999,266.95
EST,,GTE65,MALE,1988,224.04
EST,,GTE65,MALE,1997,240.56
EST,,GTE65,ALL,1997,128.09
EST,,GTE65,ALL,1994,158.6
EST,,GTE65,ALL,1996,158.53
EST,,GTE65,ALL,1998,164.85
EST,,GTE65,FEMALE,1990,76.56
EST,,GTE65,FEMALE,1994,78.65
EST,,GTE65,FEMALE,1999,70.37
EST,,GTE65,MALE,1994,337.22
EST,,GTE65,MALE,1996,317.3
EST,,GTE65,FEMALE,1998,99.1
EST,,GTE65,ALL,1987,134.41
EST,,GTE65,MALE,1991,265.6
EST,,GTE65,FEMALE,1997,75.69
EST,,GTE65,ALL,1991,133.09
EST,,GTE65,MALE,1990,282.19
EST,,GTE65,FEMALE,1991,76.02
EST,,GTE65,ALL,1993,133.02
EST,,GTE65,ALL,1995,149.22
EST,,GTE65,FEMALE,1989,76.05
EST,,GTE65,FEMALE,1993,76.15
EST,,GTE65,FEMALE,1988,70.94
EST,,GTE65,ALL,1990,139.18
EST,,GTE65,ALL,1989,127.29
EST,,GTE65,ALL,1988,116.47
EST,,GTE65,MALE,1989,246.23
EST,,GTE65,ALL,1992,126.08
EST,,GTE65,FEMALE,1992,69.53
EST,,GTE65,MALE,1993,261.87
EST,,GTE65,MALE,1992,261.98
FIN,,GTE65,FEMALE,1985,395.28
FIN,,GTE65,ALL,1983,536.63
FIN,,GTE65,MALE,1983,915.01
FIN,,GTE65,ALL,1984,448.2
FIN,,GTE65,FEMALE,1984,301.94
FIN,,GTE65,FEMALE,1983,360.12
FIN,,GTE65,ALL,1981,507.58
FIN,,GTE65,MALE,1984,764.79
FIN,,GTE65,MALE,1985,998.78
FIN,,GTE65,FEMALE,1981,353.93
FIN,,GTE65,ALL,1982,435.94
FIN,,GTE65,MALE,1982,774.31
FIN,,GTE65,FEMALE,1982,281.52
FIN,,GTE65,FEMALE,1980,480.41
FIN,,GTE65,MALE,1981,831.91
FIN,,GTE65,FEMALE,1987,298.41
FIN,,GTE65,MALE,1987,739.61
FIN,,GTE65,ALL,1991,435.49
FIN,,GTE65,ALL,1985,579.93
FIN,,GTE65,MALE,1986,799.96
FIN,,GTE65,ALL,1990,492.18
FIN,,GTE65,ALL,1980,687.56
FIN,,GTE65,ALL,1986,467.35
FIN,,GTE65,MALE,1991,722.23
FIN,,GTE65,FEMALE,1986,316.65
FIN,,GTE65,ALL,1979,546.08
FIN,,GTE65,FEMALE,1991,304.69
FIN,,GTE65,ALL,1992,453.81
FIN,,GTE65,FEMALE,1990,343.93
FIN,,GTE65,MALE,1990,817.11
FIN,,GTE65,MALE,1980,1126.51
FIN,,GTE65,FEMALE,1998,307.41
FIN,,GTE65,MALE,1989,766
FIN,,GTE65,MALE,1992,724.46
FIN,,GTE65,FEMALE,1977,492.53
FIN,,GTE65,FEMALE,1995,305.83
FIN,,GTE65,ALL,1977,693.07
FIN,,GTE65,ALL,2009,178.46
FIN,,GTE65,MALE,1997,737.03
FIN,,GTE65,MALE,1998,740.69
FIN,,GTE65,ALL,1997,445.3
FIN,,GTE65,FEMALE,1997,307.46
FIN,,GTE65,ALL,1998,449.19
FIN,,GTE65,ALL,1988,477.81
FIN,,GTE65,ALL,1978,569.52
FIN,,GTE65,FEMALE,1979,361.73
FIN,,GTE65,FEMALE,1989,324.49
FIN,,GTE65,FEMALE,1992,326.22
FIN,,GTE65,MALE,1978,969.72
FIN,,GTE65,ALL,1989,462.82
FIN,,GTE65,ALL,1996,483.68
FIN,,GTE65,MALE,1995,725.56
FIN,,GTE65,MALE,1979,935.2
FIN,,GTE65,MALE,1988,794.46
FIN,,GTE65,FEMALE,1988,334.4
FIN,,GTE65,MALE,1996,784.41
FIN,,GTE65,MALE,1993,832.76
FIN,,GTE65,ALL,1994,437.91
FIN,,GTE65,ALL,1999,448.41
FIN,,GTE65,FEMALE,1971,680.25
FIN,,GTE65,MALE,1976,1191.05
FIN,,GTE65,ALL,1995,438.77
FIN,,GTE65,FEMALE,1996,340.42
FIN,,GTE65,FEMALE,1999,315.36
FIN,,GTE65,FEMALE,1969,681.69
FIN,,GTE65,ALL,1987,434.03
FIN,,GTE65,MALE,2005,391.61
FIN,,GTE65,ALL,1993,533.63
FIN,,GTE65,MALE,1994,702.58
FIN,,GTE65,MALE,2000,748.47
FIN,,GTE65,FEMALE,1978,377
FIN,,GTE65,ALL,1969,881.56
FIN,,GTE65,FEMALE,2001,271.14
FIN,,GTE65,ALL,2008,164.38
FIN,,GTE65,FEMALE,1993,394.12
FIN,,GTE65,FEMALE,1994,315.63
FIN,,GTE65,FEMALE,2000,305.87
FIN,,GTE65,FEMALE,2004,192.72
FIN,,GTE65,ALL,2004,287.68
FIN,,GTE65,FEMALE,1970,603.99
FIN,,GTE65,MALE,1975,1098.62
FIN,,GTE65,MALE,1999,725.67
FIN,,GTE65,MALE,2004,477.9
FIN,,GTE65,MALE,1977,1106.21
FIN,,GTE65,MALE,1970,1159.53
FIN,,GTE65,MALE,2001,647.32
FIN,,GTE65,MALE,2009,301.26
FIN,,GTE65,ALL,1970,792.18
FIN,,GTE65,MALE,1971,1406.51
FIN,,GTE65,ALL,2003,361.13
FIN,,GTE65,ALL,2005,227.82
FIN,,GTE65,ALL,2007,192.62
FIN,,GTE65,MALE,1974,1070.23
FIN,,GTE65,FEMALE,2009,111.56
FIN,,GTE65,MALE,2007,336.94
FIN,,GTE65,MALE,1969,1258.46
FIN,,GTE65,FEMALE,2007,110.38
FIN,,GTE65,ALL,2006,188.53
FIN,,GTE65,FEMALE,1975,486.18
FIN,,GTE65,FEMALE,2003,249.46
FIN,,GTE65,FEMALE,2006,106.65
FIN,,GTE65,MALE,2008,282.54
FIN,,GTE65,ALL,1971,923.45
FIN,,GTE65,ALL,1975,687.9
FIN,,GTE65,ALL,1972,737.19
FIN,,GTE65,FEMALE,1976,546.77
FIN,,GTE65,MALE,1973,1108.09
FIN,,GTE65,FEMALE,1972,549.6
FIN,,GTE65,FEMALE,2005,142.13
FIN,,GTE65,MALE,2006,345.57
FIN,,GTE65,ALL,1976,755.44
FIN,,GTE65,MALE,1972,1105.47
FIN,,GTE65,ALL,2000,448.27
FIN,,GTE65,ALL,1973,702.16
FIN,,GTE65,FEMALE,2008,102.2
FIN,,GTE65,FEMALE,1974,478.44
FIN,,GTE65,ALL,1974,676.5
FIN,,GTE65,ALL,2001,395.68
FIN,,GTE65,MALE,2003,583.53
FIN,,GTE65,ALL,2002,383.65
FIN,,GTE65,FEMALE,1973,501.7
FIN,,GTE65,FEMALE,2002,263.44
FIN,,GTE65,MALE,2002,627
FRA,,GTE65,MALE,2001,381.08
FRA,,GTE65,ALL,2008,210.71
FRA,,GTE65,ALL,2007,213.7
FRA,,GTE65,FEMALE,2000,201.06
FRA,,GTE65,MALE,2008,309.93
FRA,,GTE65,ALL,1971,443.25
FRA,,GTE65,ALL,1982,335.58
FRA,,GTE65,FEMALE,2007,152.53
FRA,,GTE65,ALL,2000,281.19
FRA,,GTE65,FEMALE,2008,151.06
FRA,,GTE65,MALE,1998,520.72
FRA,,GTE65,FEMALE,2006,151.76
FRA,,GTE65,FEMALE,1998,256.25
FRA,,GTE65,MALE,1999,524.11
FRA,,GTE65,ALL,1998,352.76
FRA,,GTE65,ALL,1997,337.93
FRA,,GTE65,MALE,1990,512.91
FRA,,GTE65,FEMALE,1997,242.58
FRA,,GTE65,ALL,1989,320.01
FRA,,GTE65,ALL,1984,325.82
FRA,,GTE65,MALE,1997,501.41
FRA,,GTE65,MALE,1985,561.4
FRA,,GTE65,MALE,1986,609.23
FRA,,GTE65,MALE,1987,488.6
FRA,,GTE65,FEMALE,1995,225.7
FRA,,GTE65,ALL,1985,353.23
FRA,,GTE65,FEMALE,1996,237.97
FRA,,GTE65,FEMALE,1985,241.18
FRA,,GTE65,ALL,1986,388.86
FRA,,GTE65,MALE,1996,506.75
FRA,,GTE65,MALE,1995,486.01
FRA,,GTE65,ALL,1995,320.94
FRA,,GTE65,ALL,1994,305.16
FRA,,GTE65,FEMALE,1987,203.21
FRA,,GTE65,FEMALE,1993,240.66
FRA,,GTE65,FEMALE,1994,213.95
FRA,,GTE65,ALL,1996,336.29
FRA,,GTE65,MALE,1992,491.27
FRA,,GTE65,ALL,1991,311.58
FRA,,GTE65,ALL,1990,337.58
FRA,,GTE65,MALE,1989,490.82
FRA,,GTE65,FEMALE,1990,240.53
FRA,,GTE65,FEMALE,1986,273.87
FRA,,GTE65,FEMALE,1989,225.19
FRA,,GTE65,MALE,1991,481.52
FRA,,GTE65,FEMALE,1992,228.3
FRA,,GTE65,MALE,1994,465.91
FRA,,GTE65,MALE,1993,509.63
FRA,,GTE65,FEMALE,1988,211.15
FRA,,GTE65,FEMALE,1991,216.33
FRA,,GTE65,ALL,1992,322.75
FRA,,GTE65,ALL,1993,337.89
FRA,,GTE65,ALL,1987,303.99
FRA,,GTE65,ALL,1988,306.47
FRA,,GTE65,MALE,1988,480.88
FRA,,GTE65,FEMALE,1968,477.43
FRA,,GTE65,MALE,1970,647.92
FRA,,GTE65,ALL,1968,598.14
FRA,,GTE65,MALE,1969,840.37
FRA,,GTE65,ALL,1969,586.4
FRA,,GTE65,FEMALE,1969,444.23
FRA,,GTE65,MALE,2004,343.76
FRA,,GTE65,FEMALE,2004,166.66
FRA,,GTE65,MALE,1968,827.43
FRA,,GTE65,FEMALE,1970,338.12
FRA,,GTE65,MALE,2005,375.23
FRA,,GTE65,ALL,2003,279.8
FRA,,GTE65,MALE,1976,654.47
FRA,,GTE65,FEMALE,1979,232.84
FRA,,GTE65,ALL,2004,231
FRA,,GTE65,ALL,1978,408.01
FRA,,GTE65,FEMALE,2003,203.24
FRA,,GTE65,MALE,2003,415.18
FRA,,GTE65,ALL,1974,423.76
FRA,,GTE65,MALE,1974,641.68
FRA,,GTE65,MALE,1979,554.55
FRA,,GTE65,FEMALE,2005,189.7
FRA,,GTE65,MALE,1981,622.13
FRA,,GTE65,FEMALE,1973,370.66
FRA,,GTE65,ALL,1977,376.35
FRA,,GTE65,ALL,1973,494.64
FRA,,GTE65,FEMALE,1976,322.22
FRA,,GTE65,MALE,1980,578.82
FRA,,GTE65,FEMALE,1981,274.79
FRA,,GTE65,ALL,2005,258.66
FRA,,GTE65,MALE,1978,632.09
FRA,,GTE65,MALE,1973,725.23
FRA,,GTE65,ALL,2001,250.7
FRA,,GTE65,ALL,2002,261.87
FRA,,GTE65,FEMALE,2002,188.32
FRA,,GTE65,MALE,1975,645.02
FRA,,GTE65,ALL,1979,345.24
FRA,,GTE65,FEMALE,1977,268.58
FRA,,GTE65,FEMALE,2001,175.53
FRA,,GTE65,ALL,1970,447.39
FRA,,GTE65,FEMALE,1974,307.36
FRA,,GTE65,MALE,1977,574.62
FRA,,GTE65,FEMALE,1980,237.3
FRA,,GTE65,MALE,1984,523
FRA,,GTE65,MALE,1971,640.52
FRA,,GTE65,FEMALE,1978,286.99
FRA,,GTE65,ALL,1981,395.24
FRA,,GTE65,ALL,1972,426.14
FRA,,GTE65,MALE,2006,320.08
FRA,,GTE65,ALL,1975,423.29
FRA,,GTE65,ALL,1976,439.04
FRA,,GTE65,ALL,1983,387.25
FRA,,GTE65,ALL,2006,213.92
FRA,,GTE65,FEMALE,1971,337.32
FRA,,GTE65,MALE,1983,607.42
FRA,,GTE65,FEMALE,1983,270
FRA,,GTE65,MALE,2000,419.72
FRA,,GTE65,MALE,2002,391.11
FRA,,GTE65,FEMALE,1975,302.81
FRA,,GTE65,ALL,1980,356.23
FRA,,GTE65,FEMALE,1972,311.83
FRA,,GTE65,FEMALE,1984,220.12
FRA,,GTE65,ALL,1999,351.21
FRA,,GTE65,MALE,1982,548.12
FRA,,GTE65,MALE,2009,308.71
FRA,,GTE65,ALL,2009,210.76
FRA,,GTE65,FEMALE,1999,252.04
FRA,,GTE65,MALE,2007,316.77
FRA,,GTE65,FEMALE,1982,222.91
FRA,,GTE65,FEMALE,2009,151.61
FRA,,GTE65,MALE,1972,636.89
MKD,,GTE65,MALE,2009,313.63
MKD,,GTE65,FEMALE,2005,228.91
MKD,,GTE65,MALE,2007,365.83
MKD,,GTE65,FEMALE,2008,208.57
MKD,,GTE65,ALL,2007,280.52
MKD,,GTE65,FEMALE,2007,216.2
MKD,,GTE65,MALE,2004,389.48
MKD,,GTE65,FEMALE,2009,185.7
MKD,,GTE65,FEMALE,2006,204.6
MKD,,GTE65,ALL,2006,273.22
