,ESP_heatwaves,ESP_nuclear_consumption_rate,ISR_heatwaves,ISR_nuclear_consumption_rate,PRT_heatwaves,PRT_nuclear_consumption_rate,GRC_heatwaves,GRC_nuclear_consumption_rate,ITA_heatwaves,ITA_nuclear_consumption_rate,TUR_heatwaves,TUR_nuclear_consumption_rate,FRA_heatwaves,FRA_nuclear_consumption_rate,HUN_heatwaves,HUN_nuclear_consumption_rate,CHE_heatwaves,CHE_nuclear_consumption_rate,AUT_heatwaves,AUT_nuclear_consumption_rate,IRL_heatwaves,IRL_nuclear_consumption_rate,GBR_heatwaves,GBR_nuclear_consumption_rate,DEU_heatwaves,DEU_nuclear_consumption_rate,SVK_heatwaves,SVK_nuclear_consumption_rate,CZE_heatwaves,CZE_nuclear_consumption_rate,POL_heatwaves,POL_nuclear_consumption_rate,BEL_heatwaves,BEL_nuclear_consumption_rate,LUX_heatwaves,LUX_nuclear_consumption_rate,NLD_heatwaves,NLD_nuclear_consumption_rate,ISL_heatwaves,ISL_nuclear_consumption_rate,DNK_heatwaves,DNK_nuclear_consumption_rate,SWE_heatwaves,SWE_nuclear_consumption_rate,NOR_heatwaves,NOR_nuclear_consumption_rate,FIN_heatwaves,FIN_nuclear_consumption_rate
1996,7.234694004058838,17.81789499,6.346303939819336,3.051730731,6.827785968780518,5.683979115,8.512171745300293,1.7320543080000002,8.840882301330566,2.649525627,8.394367218017578,4.865382779,7.49778938293457,43.20528673,5.512864589691162,14.40977865,6.603701591491699,36.51060228,6.130606651306152,9.600670788,6.780359745025635,0.516719476,7.429685592651367,11.16129477,7.261937141418457,12.64077653,5.6543121337890625,18.07161505,5.313837051391602,8.190492212999999,6.655149459838867,0.12208984,5.559543609619141,20.17245712,4.587406635284424,2.251987735,5.338927268981934,1.7315793480000001,10.325977325439453,32.68144955,7.332335472106934,1.3603455519999998,8.539825439453125,45.65802436,8.32252025604248,38.81165402,8.117462158203125,19.5393891
1997,7.233272552490234,16.17016641,6.5044331550598145,3.049216561,6.999142646789551,5.122084406,9.00898265838623,1.56956894,9.662999153137207,2.614204937,8.882431983947754,4.767416477,7.853091716766357,44.33669127,5.713607311248779,14.49053591,6.975129127502441,36.76152531,6.50124454498291,9.965667051,6.943974018096924,0.529772571,7.852831840515137,11.93572945,7.587790489196777,13.46289819,5.938207626342773,17.70539483,5.4871110916137695,7.911476972000001,6.960274696350098,0.127710854,5.949503421783447,22.06739839,4.6754302978515625,3.5498738760000004,5.765992641448975,1.264851041,10.90371036529541,35.30518168,7.639868259429932,1.881819104,8.976884841918945,46.65132438,8.579402923583984,37.03932771,8.35525131225586,20.27112788
1998,7.600985527038574,16.2923142,6.699950695037842,3.1237455439999997,7.139826774597168,4.393830459,9.455615043640137,1.459093391,10.34472942352295,2.556305911,9.29000186920166,5.028147605,8.188186645507812,42.29555091,5.982680797576904,14.62909017,7.205917835235596,36.81995252,6.606746196746826,10.22405731,7.263529300689697,0.708577059,8.013348579406738,12.02756327,7.778996467590332,12.92760272,6.134739875793457,18.62088629,5.578317165374756,8.549988531,7.098584175109863,0.161568099,5.997829437255859,21.1563807,4.7345194816589355,5.9270525560000005,5.830956935882568,1.7654550880000002,11.333161354064941,35.96919859,8.039752006530762,2.280725835,9.366290092468262,47.95271251,8.33305835723877,37.37190033,8.745980262756348,21.67602912
1999,8.055663108825684,14.91444159,6.953688144683838,3.225167532,7.389272689819336,2.312438868,9.94716739654541,1.6941837380000002,11.025254249572754,2.765020348,9.783758163452148,4.464698751999999,8.617073059082031,43.27837524,5.9303131103515625,14.9025027,7.466129302978516,38.02766041,7.047216892242432,10.75205702,7.444515705108643,0.663463543,8.139671325683594,11.516616099999998,7.843861103057861,13.98918338,6.139358043670654,21.12877741,5.540464401245117,9.35899461,7.236343860626221,0.156915078,6.316453456878662,22.36127692,4.9576802253723145,5.124006138,6.125051975250244,1.8362956959999999,12.104341506958008,35.17771223,8.145604133605957,2.6827066669999997,9.625558853149414,48.4769096,8.2955322265625,35.62609852,8.917102813720703,22.15735804
2000,8.358311653137207,15.38037817,7.3013715744018555,3.280554931,7.574649333953857,3.7391241610000003,10.340282440185547,1.4380196019999998,11.84981918334961,2.688653538,10.152263641357422,3.853137592,8.914948463439941,44.90990947,6.1114630699157715,15.28151902,7.843760013580322,39.01811703,7.590395927429199,11.25575228,7.733699798583984,0.664902303,8.747784614562988,10.30179079,8.439497947692871,14.01752185,6.2560248374938965,25.82477352,5.669839859008789,9.032521413,7.6348748207092285,0.167110529,6.504639625549316,21.73908334,5.055154323577881,6.095172813,6.2978410720825195,1.88524891,12.71051025390625,33.66640159,8.49551010131836,3.517878553,10.406916618347168,44.47451612,8.71432876586914,36.07404942,9.535284996032715,22.50488193
2001,9.065301895141602,16.19743901,7.640868186950684,3.2754428539999996,8.139592170715332,4.480509941,10.882912635803223,1.128546753,12.667120933532715,2.880768465,10.629304885864258,3.68644253,9.647216796875,44.24395792,6.293572902679443,14.88229503,8.189972877502441,37.76178247,7.847996711730957,10.53853721,8.009929656982422,0.555826477,8.832769393920898,10.82629644,8.6529541015625,13.85772891,6.453332424163818,26.01438274,5.73280143737793,9.571058512,7.821165084838867,0.184731753,6.833358287811279,21.01878872,5.226759910583496,2.7910138030000002,6.598221778869629,1.84283343,12.318167686462402,36.07883604,8.614459991455078,3.476740677,10.27382755279541,48.66232215,9.007866859436035,35.89868809,9.319463729858398,21.632369
2002,9.507164001464844,14.60535909,8.014190673828125,3.5046215910000003,8.480464935302734,2.66018455,11.669787406921387,1.298927043,13.42769718170166,2.522753615,11.409696578979492,4.489863334,10.28750991821289,45.36568895,6.5695390701293945,14.69325243,8.947016716003418,38.53250798,8.502459526062012,10.51005557,8.218262672424316,0.754443303,8.866323471069336,10.84889695,9.141111373901367,13.89198545,6.757303237915039,26.97729986,6.03889274597168,11.97218841,8.250592231750488,0.190393292,7.156853675842285,22.33360419,5.48935079574585,0.7728777809999999,6.871782302856445,1.821990345,12.445261001586914,36.29084596,8.96123218536377,3.7565678510000002,10.675040245056152,44.56107702,9.13875961303711,37.64305313,9.484615325927734,19.64866422
2003,9.562273025512695,15.10141113,8.20582103729248,3.511641594,8.466154098510742,5.357341141,12.161125183105469,1.816244833,13.912725448608398,2.31867259,11.936671257019043,4.53409308,10.365555763244629,44.99673696,6.706022262573242,11.459505,9.037775993347168,38.79477766,8.629413604736328,9.01177996,7.9954915046691895,0.695784313,9.048996925354004,10.7291614,9.189634323120117,13.95401935,6.7815446853637695,26.47688077,6.0050530433654785,15.50635098,8.376992225646973,0.15309036,6.995734214782715,21.45300543,5.395519733428955,0.7385457990000001,6.723536491394043,1.8298123880000001,12.551971435546875,36.25981841,9.108813285827637,3.57739741,10.956172943115234,43.97235905,9.43268871307373,32.73450098,9.698342323303223,18.45521048
2004,10.218854904174805,14.46223205,8.435417175292969,3.7834884160000004,8.804357528686523,3.7521009260000002,12.89001750946045,1.867074828,14.521059036254883,2.597843693,12.66872787475586,5.38089607,10.991857528686523,45.083254499999995,6.795024871826172,12.39888563,9.754241943359375,38.3031626,9.304078102111816,9.575111064,8.188410758972168,0.806259015,8.94066333770752,9.866971446,9.077330589294434,14.22954085,6.8477559089660645,26.05541754,6.052929878234863,15.55191679,8.260223388671875,0.195655119,6.9198737144470215,21.34304457,5.4975409507751465,0.7816656270000001,6.734625816345215,1.8002275280000002,12.682827949523926,37.62791393,9.087869644165039,4.450374893,10.87283992767334,47.4182814,9.966670989990234,34.95878463,9.684974670410156,19.52613388
2005,10.758672714233398,12.69251777,8.549840927124023,3.941749601,9.25578784942627,2.340783375,13.24288272857666,1.951850361,15.033184051513672,2.328407545,13.015534400939941,4.779884576000001,11.443501472473145,44.93595552,7.06995153427124,13.57771929,10.40487003326416,35.46089222,9.9454345703125,9.359711935,8.376410484313965,1.096211331,8.932660102844238,10.06672704,8.856232643127441,14.15924221,7.208989143371582,26.42312732,6.3491692543029785,14.86960408,8.249175071716309,0.211845175,7.030777454376221,21.54986473,5.868068218231201,0.8105124,6.772088527679443,1.926288966,13.054444313049316,37.491929299999995,9.094971656799316,5.08061365,10.885515213012695,47.23818673,10.441798210144043,35.54054781,9.799858093261719,21.9728517
